rho,betak1,etai1,Li1,gammai1,etai2,Li2,gammai2,etai3,Li3,gammai3,etai4,Li4,gammai4,etai5,Li5,gammai5,etai6,Li6,gammai6,etai7,Li7,gammai7,etai8,Li8,gammai8,etai9,Li9,gammai9,etai10,Li10,gammai10,beta,eta,L,gamma
1.930000e+00,4.818688e-01,1.000000e+00,5.956991e+00,1.678700e-01,1.000000e+00,5.956991e+00,1.678700e-01,1.000000e+00,5.956991e+00,1.678700e-01,1.000000e+00,5.956991e+00,1.678700e-01,1.000000e+00,5.956991e+00,1.678700e-01,9.999915e-01,5.827973e+00,6.863391e-01,9.999915e-01,5.827973e+00,6.863391e-01,9.999915e-01,5.827973e+00,6.863391e-01,9.999915e-01,5.827973e+00,6.863391e-01,9.999915e-01,5.827973e+00,6.863391e-01,4.818688e-01,9.999932e-01,5.892482e+01,4.242665e-01
1.940000e+00,4.845394e-01,1.000000e+00,5.957449e+00,1.678571e-01,1.000000e+00,5.957449e+00,1.678571e-01,1.000000e+00,5.957449e+00,1.678571e-01,1.000000e+00,5.957449e+00,1.678571e-01,1.000000e+00,5.957449e+00,1.678571e-01,9.999919e-01,5.829802e+00,6.861241e-01,9.999919e-01,5.829802e+00,6.861241e-01,9.999919e-01,5.829802e+00,6.861241e-01,9.999919e-01,5.829802e+00,6.861241e-01,9.999919e-01,5.829802e+00,6.861241e-01,4.845394e-01,9.999935e-01,5.893625e+01,4.241844e-01
1.950000e+00,4.871826e-01,1.000000e+00,5.957896e+00,1.678445e-01,1.000000e+00,5.957896e+00,1.678445e-01,1.000000e+00,5.957896e+00,1.678445e-01,1.000000e+00,5.957896e+00,1.678445e-01,1.000000e+00,5.957896e+00,1.678445e-01,9.999923e-01,5.831593e+00,6.859136e-01,9.999923e-01,5.831593e+00,6.859136e-01,9.999923e-01,5.831593e+00,6.859136e-01,9.999923e-01,5.831593e+00,6.859136e-01,9.999923e-01,5.831593e+00,6.859136e-01,4.871826e-01,9.999939e-01,5.894745e+01,4.241040e-01
1.960000e+00,4.897989e-01,1.000000e+00,5.958335e+00,1.678321e-01,1.000000e+00,5.958335e+00,1.678321e-01,1.000000e+00,5.958335e+00,1.678321e-01,1.000000e+00,5.958335e+00,1.678321e-01,1.000000e+00,5.958335e+00,1.678321e-01,9.999927e-01,5.833347e+00,6.857077e-01,9.999927e-01,5.833347e+00,6.857077e-01,9.999927e-01,5.833347e+00,6.857077e-01,9.999927e-01,5.833347e+00,6.857077e-01,9.999927e-01,5.833347e+00,6.857077e-01,4.897989e-01,9.999942e-01,5.895841e+01,4.240253e-01
1.970000e+00,4.923886e-01,1.000000e+00,5.958764e+00,1.678200e-01,1.000000e+00,5.958764e+00,1.678200e-01,1.000000e+00,5.958764e+00,1.678200e-01,1.000000e+00,5.958764e+00,1.678200e-01,1.000000e+00,5.958764e+00,1.678200e-01,9.999931e-01,5.835064e+00,6.855062e-01,9.999931e-01,5.835064e+00,6.855062e-01,9.999931e-01,5.835064e+00,6.855062e-01,9.999931e-01,5.835064e+00,6.855062e-01,9.999931e-01,5.835064e+00,6.855062e-01,4.923886e-01,9.999945e-01,5.896914e+01,4.239482e-01
1.980000e+00,4.949521e-01,1.000000e+00,5.959185e+00,1.678082e-01,1.000000e+00,5.959185e+00,1.678082e-01,1.000000e+00,5.959185e+00,1.678082e-01,1.000000e+00,5.959185e+00,1.678082e-01,1.000000e+00,5.959185e+00,1.678082e-01,9.999934e-01,5.836746e+00,6.853088e-01,9.999934e-01,5.836746e+00,6.853088e-01,9.999934e-01,5.836746e+00,6.853088e-01,9.999934e-01,5.836746e+00,6.853088e-01,9.999934e-01,5.836746e+00,6.853088e-01,4.949521e-01,9.999948e-01,5.897966e+01,4.238727e-01
1.990000e+00,4.974899e-01,1.000000e+00,5.959597e+00,1.677966e-01,1.000000e+00,5.959597e+00,1.677966e-01,1.000000e+00,5.959597e+00,1.677966e-01,1.000000e+00,5.959597e+00,1.677966e-01,1.000000e+00,5.959597e+00,1.677966e-01,9.999938e-01,5.838395e+00,6.851155e-01,9.999938e-01,5.838395e+00,6.851155e-01,9.999938e-01,5.838395e+00,6.851155e-01,9.999938e-01,5.838395e+00,6.851155e-01,9.999938e-01,5.838395e+00,6.851155e-01,4.974899e-01,9.999950e-01,5.898996e+01,4.237988e-01
2.000000e+00,5.000024e-01,1.000000e+00,5.960001e+00,1.677852e-01,1.000000e+00,5.960001e+00,1.677852e-01,1.000000e+00,5.960001e+00,1.677852e-01,1.000000e+00,5.960001e+00,1.677852e-01,1.000000e+00,5.960001e+00,1.677852e-01,9.999941e-01,5.840010e+00,6.849262e-01,9.999941e-01,5.840010e+00,6.849262e-01,9.999941e-01,5.840010e+00,6.849262e-01,9.999941e-01,5.840010e+00,6.849262e-01,9.999941e-01,5.840010e+00,6.849262e-01,5.000024e-01,9.999953e-01,5.900006e+01,4.237264e-01
2.010000e+00,5.024898e-01,1.000000e+00,5.960397e+00,1.677741e-01,1.000000e+00,5.960397e+00,1.677741e-01,1.000000e+00,5.960397e+00,1.677741e-01,1.000000e+00,5.960397e+00,1.677741e-01,1.000000e+00,5.960397e+00,1.677741e-01,9.999944e-01,5.841594e+00,6.847408e-01,9.999944e-01,5.841594e+00,6.847408e-01,9.999944e-01,5.841594e+00,6.847408e-01,9.999944e-01,5.841594e+00,6.847408e-01,9.999944e-01,5.841594e+00,6.847408e-01,5.024898e-01,9.999955e-01,5.900995e+01,4.236554e-01
2.020000e+00,5.049526e-01,1.000000e+00,5.960785e+00,1.677631e-01,1.000000e+00,5.960785e+00,1.677631e-01,1.000000e+00,5.960785e+00,1.677631e-01,1.000000e+00,5.960785e+00,1.677631e-01,1.000000e+00,5.960785e+00,1.677631e-01,9.999946e-01,5.843146e+00,6.845590e-01,9.999946e-01,5.843146e+00,6.845590e-01,9.999946e-01,5.843146e+00,6.845590e-01,9.999946e-01,5.843146e+00,6.845590e-01,9.999946e-01,5.843146e+00,6.845590e-01,5.049526e-01,9.999957e-01,5.901966e+01,4.235859e-01
2.030000e+00,5.073912e-01,1.000000e+00,5.961166e+00,1.677524e-01,1.000000e+00,5.961166e+00,1.677524e-01,1.000000e+00,5.961166e+00,1.677524e-01,1.000000e+00,5.961166e+00,1.677524e-01,1.000000e+00,5.961166e+00,1.677524e-01,9.999949e-01,5.844669e+00,6.843809e-01,9.999949e-01,5.844669e+00,6.843809e-01,9.999949e-01,5.844669e+00,6.843809e-01,9.999949e-01,5.844669e+00,6.843809e-01,9.999949e-01,5.844669e+00,6.843809e-01,5.073912e-01,9.999959e-01,5.902917e+01,4.235177e-01
2.040000e+00,5.098058e-01,1.000000e+00,5.961539e+00,1.677419e-01,1.000000e+00,5.961539e+00,1.677419e-01,1.000000e+00,5.961539e+00,1.677419e-01,1.000000e+00,5.961539e+00,1.677419e-01,1.000000e+00,5.961539e+00,1.677419e-01,9.999951e-01,5.846162e+00,6.842063e-01,9.999951e-01,5.846162e+00,6.842063e-01,9.999951e-01,5.846162e+00,6.842063e-01,9.999951e-01,5.846162e+00,6.842063e-01,9.999951e-01,5.846162e+00,6.842063e-01,5.098058e-01,9.999961e-01,5.903851e+01,4.234508e-01
2.050000e+00,5.121969e-01,1.000000e+00,5.961906e+00,1.677316e-01,1.000000e+00,5.961906e+00,1.677316e-01,1.000000e+00,5.961906e+00,1.677316e-01,1.000000e+00,5.961906e+00,1.677316e-01,1.000000e+00,5.961906e+00,1.677316e-01,9.999954e-01,5.847627e+00,6.840350e-01,9.999954e-01,5.847627e+00,6.840350e-01,9.999954e-01,5.847627e+00,6.840350e-01,9.999954e-01,5.847627e+00,6.840350e-01,9.999954e-01,5.847627e+00,6.840350e-01,5.121969e-01,9.999963e-01,5.904766e+01,4.233852e-01
2.060000e+00,5.145648e-01,1.000000e+00,5.962265e+00,1.677215e-01,1.000000e+00,5.962265e+00,1.677215e-01,1.000000e+00,5.962265e+00,1.677215e-01,1.000000e+00,5.962265e+00,1.677215e-01,1.000000e+00,5.962265e+00,1.677215e-01,9.999956e-01,5.849064e+00,6.838671e-01,9.999956e-01,5.849064e+00,6.838671e-01,9.999956e-01,5.849064e+00,6.838671e-01,9.999956e-01,5.849064e+00,6.838671e-01,9.999956e-01,5.849064e+00,6.838671e-01,5.145648e-01,9.999965e-01,5.905664e+01,4.233209e-01
2.070000e+00,5.169098e-01,1.000000e+00,5.962618e+00,1.677116e-01,1.000000e+00,5.962618e+00,1.677116e-01,1.000000e+00,5.962618e+00,1.677116e-01,1.000000e+00,5.962618e+00,1.677116e-01,1.000000e+00,5.962618e+00,1.677116e-01,9.999958e-01,5.850474e+00,6.837024e-01,9.999958e-01,5.850474e+00,6.837024e-01,9.999958e-01,5.850474e+00,6.837024e-01,9.999958e-01,5.850474e+00,6.837024e-01,9.999958e-01,5.850474e+00,6.837024e-01,5.169098e-01,9.999966e-01,5.906546e+01,4.232578e-01
2.080000e+00,5.192323e-01,1.000000e+00,5.962964e+00,1.677018e-01,1.000000e+00,5.962964e+00,1.677018e-01,1.000000e+00,5.962964e+00,1.677018e-01,1.000000e+00,5.962964e+00,1.677018e-01,1.000000e+00,5.962964e+00,1.677018e-01,9.999960e-01,5.851858e+00,6.835408e-01,9.999960e-01,5.851858e+00,6.835408e-01,9.999960e-01,5.851858e+00,6.835408e-01,9.999960e-01,5.851858e+00,6.835408e-01,9.999960e-01,5.851858e+00,6.835408e-01,5.192323e-01,9.999968e-01,5.907411e+01,4.231959e-01
2.090000e+00,5.215326e-01,1.000000e+00,5.963303e+00,1.676923e-01,1.000000e+00,5.963303e+00,1.676923e-01,1.000000e+00,5.963303e+00,1.676923e-01,1.000000e+00,5.963303e+00,1.676923e-01,1.000000e+00,5.963303e+00,1.676923e-01,9.999962e-01,5.853217e+00,6.833823e-01,9.999962e-01,5.853217e+00,6.833823e-01,9.999962e-01,5.853217e+00,6.833823e-01,9.999962e-01,5.853217e+00,6.833823e-01,9.999962e-01,5.853217e+00,6.833823e-01,5.215326e-01,9.999969e-01,5.908260e+01,4.231351e-01
2.100000e+00,5.238109e-01,1.000000e+00,5.963637e+00,1.676829e-01,1.000000e+00,5.963637e+00,1.676829e-01,1.000000e+00,5.963637e+00,1.676829e-01,1.000000e+00,5.963637e+00,1.676829e-01,1.000000e+00,5.963637e+00,1.676829e-01,9.999963e-01,5.854551e+00,6.832267e-01,9.999963e-01,5.854551e+00,6.832267e-01,9.999963e-01,5.854551e+00,6.832267e-01,9.999963e-01,5.854551e+00,6.832267e-01,9.999963e-01,5.854551e+00,6.832267e-01,5.238109e-01,9.999971e-01,5.909094e+01,4.230755e-01
2.110000e+00,5.260677e-01,1.000000e+00,5.963965e+00,1.676737e-01,1.000000e+00,5.963965e+00,1.676737e-01,1.000000e+00,5.963965e+00,1.676737e-01,1.000000e+00,5.963965e+00,1.676737e-01,1.000000e+00,5.963965e+00,1.676737e-01,9.999965e-01,5.855861e+00,6.830739e-01,9.999965e-01,5.855861e+00,6.830739e-01,9.999965e-01,5.855861e+00,6.830739e-01,9.999965e-01,5.855861e+00,6.830739e-01,9.999965e-01,5.855861e+00,6.830739e-01,5.260677e-01,9.999972e-01,5.909913e+01,4.230169e-01
2.120000e+00,5.283031e-01,1.000000e+00,5.964286e+00,1.676647e-01,1.000000e+00,5.964286e+00,1.676647e-01,1.000000e+00,5.964286e+00,1.676647e-01,1.000000e+00,5.964286e+00,1.676647e-01,1.000000e+00,5.964286e+00,1.676647e-01,9.999967e-01,5.857148e+00,6.829240e-01,9.999967e-01,5.857148e+00,6.829240e-01,9.999967e-01,5.857148e+00,6.829240e-01,9.999967e-01,5.857148e+00,6.829240e-01,9.999967e-01,5.857148e+00,6.829240e-01,5.283031e-01,9.999973e-01,5.910717e+01,4.229594e-01
2.130000e+00,5.305176e-01,1.000000e+00,5.964602e+00,1.676558e-01,1.000000e+00,5.964602e+00,1.676558e-01,1.000000e+00,5.964602e+00,1.676558e-01,1.000000e+00,5.964602e+00,1.676558e-01,1.000000e+00,5.964602e+00,1.676558e-01,9.999968e-01,5.858412e+00,6.827767e-01,9.999968e-01,5.858412e+00,6.827767e-01,9.999968e-01,5.858412e+00,6.827767e-01,9.999968e-01,5.858412e+00,6.827767e-01,9.999968e-01,5.858412e+00,6.827767e-01,5.305176e-01,9.999975e-01,5.911507e+01,4.229029e-01
2.140000e+00,5.327114e-01,1.000000e+00,5.964913e+00,1.676470e-01,1.000000e+00,5.964913e+00,1.676470e-01,1.000000e+00,5.964913e+00,1.676470e-01,1.000000e+00,5.964913e+00,1.676470e-01,1.000000e+00,5.964913e+00,1.676470e-01,9.999970e-01,5.859654e+00,6.826321e-01,9.999970e-01,5.859654e+00,6.826321e-01,9.999970e-01,5.859654e+00,6.826321e-01,9.999970e-01,5.859654e+00,6.826321e-01,9.999970e-01,5.859654e+00,6.826321e-01,5.327114e-01,9.999976e-01,5.912283e+01,4.228475e-01
2.150000e+00,5.348848e-01,1.000000e+00,5.965218e+00,1.676385e-01,1.000000e+00,5.965218e+00,1.676385e-01,1.000000e+00,5.965218e+00,1.676385e-01,1.000000e+00,5.965218e+00,1.676385e-01,1.000000e+00,5.965218e+00,1.676385e-01,9.999971e-01,5.860874e+00,6.824901e-01,9.999971e-01,5.860874e+00,6.824901e-01,9.999971e-01,5.860874e+00,6.824901e-01,9.999971e-01,5.860874e+00,6.824901e-01,9.999971e-01,5.860874e+00,6.824901e-01,5.348848e-01,9.999977e-01,5.913046e+01,4.227930e-01
2.160000e+00,5.370381e-01,1.000000e+00,5.965518e+00,1.676300e-01,1.000000e+00,5.965518e+00,1.676300e-01,1.000000e+00,5.965518e+00,1.676300e-01,1.000000e+00,5.965518e+00,1.676300e-01,1.000000e+00,5.965518e+00,1.676300e-01,9.999972e-01,5.862073e+00,6.823506e-01,9.999972e-01,5.862073e+00,6.823506e-01,9.999972e-01,5.862073e+00,6.823506e-01,9.999972e-01,5.862073e+00,6.823506e-01,9.999972e-01,5.862073e+00,6.823506e-01,5.370381e-01,9.999978e-01,5.913795e+01,4.227394e-01
2.170000e+00,5.391715e-01,1.000000e+00,5.965812e+00,1.676218e-01,1.000000e+00,5.965812e+00,1.676218e-01,1.000000e+00,5.965812e+00,1.676218e-01,1.000000e+00,5.965812e+00,1.676218e-01,1.000000e+00,5.965812e+00,1.676218e-01,9.999973e-01,5.863252e+00,6.822135e-01,9.999973e-01,5.863252e+00,6.822135e-01,9.999973e-01,5.863252e+00,6.822135e-01,9.999973e-01,5.863252e+00,6.822135e-01,9.999973e-01,5.863252e+00,6.822135e-01,5.391715e-01,9.999979e-01,5.914532e+01,4.226868e-01
2.180000e+00,5.412853e-01,1.000000e+00,5.966102e+00,1.676136e-01,1.000000e+00,5.966102e+00,1.676136e-01,1.000000e+00,5.966102e+00,1.676136e-01,1.000000e+00,5.966102e+00,1.676136e-01,1.000000e+00,5.966102e+00,1.676136e-01,9.999974e-01,5.864410e+00,6.820788e-01,9.999974e-01,5.864410e+00,6.820788e-01,9.999974e-01,5.864410e+00,6.820788e-01,9.999974e-01,5.864410e+00,6.820788e-01,9.999974e-01,5.864410e+00,6.820788e-01,5.412853e-01,9.999980e-01,5.915256e+01,4.226351e-01
2.190000e+00,5.433799e-01,1.000000e+00,5.966387e+00,1.676056e-01,1.000000e+00,5.966387e+00,1.676056e-01,1.000000e+00,5.966387e+00,1.676056e-01,1.000000e+00,5.966387e+00,1.676056e-01,1.000000e+00,5.966387e+00,1.676056e-01,9.999976e-01,5.865550e+00,6.819464e-01,9.999976e-01,5.865550e+00,6.819464e-01,9.999976e-01,5.865550e+00,6.819464e-01,9.999976e-01,5.865550e+00,6.819464e-01,9.999976e-01,5.865550e+00,6.819464e-01,5.433799e-01,9.999980e-01,5.915968e+01,4.225843e-01
2.200000e+00,5.454554e-01,1.000000e+00,5.966667e+00,1.675978e-01,1.000000e+00,5.966667e+00,1.675978e-01,1.000000e+00,5.966667e+00,1.675978e-01,1.000000e+00,5.966667e+00,1.675978e-01,1.000000e+00,5.966667e+00,1.675978e-01,9.999977e-01,5.866670e+00,6.818162e-01,9.999977e-01,5.866670e+00,6.818162e-01,9.999977e-01,5.866670e+00,6.818162e-01,9.999977e-01,5.866670e+00,6.818162e-01,9.999977e-01,5.866670e+00,6.818162e-01,5.454554e-01,9.999981e-01,5.916668e+01,4.225343e-01
2.210000e+00,5.475121e-01,1.000000e+00,5.966942e+00,1.675900e-01,1.000000e+00,5.966942e+00,1.675900e-01,1.000000e+00,5.966942e+00,1.675900e-01,1.000000e+00,5.966942e+00,1.675900e-01,1.000000e+00,5.966942e+00,1.675900e-01,9.999978e-01,5.867772e+00,6.816883e-01,9.999978e-01,5.867772e+00,6.816883e-01,9.999978e-01,5.867772e+00,6.816883e-01,9.999978e-01,5.867772e+00,6.816883e-01,9.999978e-01,5.867772e+00,6.816883e-01,5.475121e-01,9.999982e-01,5.917357e+01,4.224852e-01
2.220000e+00,5.495503e-01,1.000000e+00,5.967213e+00,1.675824e-01,1.000000e+00,5.967213e+00,1.675824e-01,1.000000e+00,5.967213e+00,1.675824e-01,1.000000e+00,5.967213e+00,1.675824e-01,1.000000e+00,5.967213e+00,1.675824e-01,9.999979e-01,5.868855e+00,6.815624e-01,9.999979e-01,5.868855e+00,6.815624e-01,9.999979e-01,5.868855e+00,6.815624e-01,9.999979e-01,5.868855e+00,6.815624e-01,9.999979e-01,5.868855e+00,6.815624e-01,5.495503e-01,9.999983e-01,5.918034e+01,4.224368e-01
2.230000e+00,5.515702e-01,1.000000e+00,5.967480e+00,1.675749e-01,1.000000e+00,5.967480e+00,1.675749e-01,1.000000e+00,5.967480e+00,1.675749e-01,1.000000e+00,5.967480e+00,1.675749e-01,1.000000e+00,5.967480e+00,1.675749e-01,9.999979e-01,5.869921e+00,6.814387e-01,9.999979e-01,5.869921e+00,6.814387e-01,9.999979e-01,5.869921e+00,6.814387e-01,9.999979e-01,5.869921e+00,6.814387e-01,9.999979e-01,5.869921e+00,6.814387e-01,5.515702e-01,9.999984e-01,5.918701e+01,4.223893e-01
2.240000e+00,5.535721e-01,1.000000e+00,5.967742e+00,1.675676e-01,1.000000e+00,5.967742e+00,1.675676e-01,1.000000e+00,5.967742e+00,1.675676e-01,1.000000e+00,5.967742e+00,1.675676e-01,1.000000e+00,5.967742e+00,1.675676e-01,9.999980e-01,5.870970e+00,6.813170e-01,9.999980e-01,5.870970e+00,6.813170e-01,9.999980e-01,5.870970e+00,6.813170e-01,9.999980e-01,5.870970e+00,6.813170e-01,9.999980e-01,5.870970e+00,6.813170e-01,5.535721e-01,9.999984e-01,5.919356e+01,4.223426e-01
2.250000e+00,5.555562e-01,1.000000e+00,5.968000e+00,1.675603e-01,1.000000e+00,5.968000e+00,1.675603e-01,1.000000e+00,5.968000e+00,1.675603e-01,1.000000e+00,5.968000e+00,1.675603e-01,1.000000e+00,5.968000e+00,1.675603e-01,9.999981e-01,5.872002e+00,6.811973e-01,9.999981e-01,5.872002e+00,6.811973e-01,9.999981e-01,5.872002e+00,6.811973e-01,9.999981e-01,5.872002e+00,6.811973e-01,9.999981e-01,5.872002e+00,6.811973e-01,5.555562e-01,9.999985e-01,5.920001e+01,4.222966e-01
2.260000e+00,5.575228e-01,1.000000e+00,5.968254e+00,1.675532e-01,1.000000e+00,5.968254e+00,1.675532e-01,1.000000e+00,5.968254e+00,1.675532e-01,1.000000e+00,5.968254e+00,1.675532e-01,1.000000e+00,5.968254e+00,1.675532e-01,9.999982e-01,5.873018e+00,6.810796e-01,9.999982e-01,5.873018e+00,6.810796e-01,9.999982e-01,5.873018e+00,6.810796e-01,9.999982e-01,5.873018e+00,6.810796e-01,9.999982e-01,5.873018e+00,6.810796e-01,5.575228e-01,9.999985e-01,5.920636e+01,4.222513e-01
2.270000e+00,5.594720e-01,1.000000e+00,5.968504e+00,1.675462e-01,1.000000e+00,5.968504e+00,1.675462e-01,1.000000e+00,5.968504e+00,1.675462e-01,1.000000e+00,5.968504e+00,1.675462e-01,1.000000e+00,5.968504e+00,1.675462e-01,9.999983e-01,5.874018e+00,6.809637e-01,9.999983e-01,5.874018e+00,6.809637e-01,9.999983e-01,5.874018e+00,6.809637e-01,9.999983e-01,5.874018e+00,6.809637e-01,9.999983e-01,5.874018e+00,6.809637e-01,5.594720e-01,9.999986e-01,5.921261e+01,4.222068e-01
2.280000e+00,5.614041e-01,1.000000e+00,5.968750e+00,1.675393e-01,1.000000e+00,5.968750e+00,1.675393e-01,1.000000e+00,5.968750e+00,1.675393e-01,1.000000e+00,5.968750e+00,1.675393e-01,1.000000e+00,5.968750e+00,1.675393e-01,9.999983e-01,5.875002e+00,6.808497e-01,9.999983e-01,5.875002e+00,6.808497e-01,9.999983e-01,5.875002e+00,6.808497e-01,9.999983e-01,5.875002e+00,6.808497e-01,9.999983e-01,5.875002e+00,6.808497e-01,5.614041e-01,9.999987e-01,5.921876e+01,4.221629e-01
2.290000e+00,5.633193e-01,1.000000e+00,5.968992e+00,1.675325e-01,1.000000e+00,5.968992e+00,1.675325e-01,1.000000e+00,5.968992e+00,1.675325e-01,1.000000e+00,5.968992e+00,1.675325e-01,1.000000e+00,5.968992e+00,1.675325e-01,9.999984e-01,5.875971e+00,6.807375e-01,9.999984e-01,5.875971e+00,6.807375e-01,9.999984e-01,5.875971e+00,6.807375e-01,9.999984e-01,5.875971e+00,6.807375e-01,9.999984e-01,5.875971e+00,6.807375e-01,5.633193e-01,9.999987e-01,5.922482e+01,4.221198e-01
2.300000e+00,5.652179e-01,1.000000e+00,5.969231e+00,1.675258e-01,1.000000e+00,5.969231e+00,1.675258e-01,1.000000e+00,5.969231e+00,1.675258e-01,1.000000e+00,5.969231e+00,1.675258e-01,1.000000e+00,5.969231e+00,1.675258e-01,9.999985e-01,5.876925e+00,6.806270e-01,9.999985e-01,5.876925e+00,6.806270e-01,9.999985e-01,5.876925e+00,6.806270e-01,9.999985e-01,5.876925e+00,6.806270e-01,9.999985e-01,5.876925e+00,6.806270e-01,5.652179e-01,9.999988e-01,5.923078e+01,4.220773e-01
2.310000e+00,5.671001e-01,1.000000e+00,5.969466e+00,1.675192e-01,1.000000e+00,5.969466e+00,1.675192e-01,1.000000e+00,5.969466e+00,1.675192e-01,1.000000e+00,5.969466e+00,1.675192e-01,1.000000e+00,5.969466e+00,1.675192e-01,9.999985e-01,5.877864e+00,6.805183e-01,9.999985e-01,5.877864e+00,6.805183e-01,9.999985e-01,5.877864e+00,6.805183e-01,9.999985e-01,5.877864e+00,6.805183e-01,9.999985e-01,5.877864e+00,6.805183e-01,5.671001e-01,9.999988e-01,5.923665e+01,4.220355e-01
2.320000e+00,5.689660e-01,1.000000e+00,5.969697e+00,1.675127e-01,1.000000e+00,5.969697e+00,1.675127e-01,1.000000e+00,5.969697e+00,1.675127e-01,1.000000e+00,5.969697e+00,1.675127e-01,1.000000e+00,5.969697e+00,1.675127e-01,9.999986e-01,5.878790e+00,6.804112e-01,9.999986e-01,5.878790e+00,6.804112e-01,9.999986e-01,5.878790e+00,6.804112e-01,9.999986e-01,5.878790e+00,6.804112e-01,9.999986e-01,5.878790e+00,6.804112e-01,5.689660e-01,9.999989e-01,5.924243e+01,4.219943e-01
2.330000e+00,5.708159e-01,1.000000e+00,5.969925e+00,1.675063e-01,1.000000e+00,5.969925e+00,1.675063e-01,1.000000e+00,5.969925e+00,1.675063e-01,1.000000e+00,5.969925e+00,1.675063e-01,1.000000e+00,5.969925e+00,1.675063e-01,9.999986e-01,5.879701e+00,6.803058e-01,9.999986e-01,5.879701e+00,6.803058e-01,9.999986e-01,5.879701e+00,6.803058e-01,9.999986e-01,5.879701e+00,6.803058e-01,9.999986e-01,5.879701e+00,6.803058e-01,5.708159e-01,9.999989e-01,5.924813e+01,4.219538e-01
2.340000e+00,5.726500e-01,1.000000e+00,5.970149e+00,1.675000e-01,1.000000e+00,5.970149e+00,1.675000e-01,1.000000e+00,5.970149e+00,1.675000e-01,1.000000e+00,5.970149e+00,1.675000e-01,1.000000e+00,5.970149e+00,1.675000e-01,9.999987e-01,5.880599e+00,6.802020e-01,9.999987e-01,5.880599e+00,6.802020e-01,9.999987e-01,5.880599e+00,6.802020e-01,9.999987e-01,5.880599e+00,6.802020e-01,9.999987e-01,5.880599e+00,6.802020e-01,5.726500e-01,9.999989e-01,5.925374e+01,4.219139e-01
2.350000e+00,5.744685e-01,1.000000e+00,5.970371e+00,1.674938e-01,1.000000e+00,5.970371e+00,1.674938e-01,1.000000e+00,5.970371e+00,1.674938e-01,1.000000e+00,5.970371e+00,1.674938e-01,1.000000e+00,5.970371e+00,1.674938e-01,9.999987e-01,5.881483e+00,6.800997e-01,9.999987e-01,5.881483e+00,6.800997e-01,9.999987e-01,5.881483e+00,6.800997e-01,9.999987e-01,5.881483e+00,6.800997e-01,9.999987e-01,5.881483e+00,6.800997e-01,5.744685e-01,9.999990e-01,5.925927e+01,4.218745e-01
2.360000e+00,5.762716e-01,1.000000e+00,5.970588e+00,1.674877e-01,1.000000e+00,5.970588e+00,1.674877e-01,1.000000e+00,5.970588e+00,1.674877e-01,1.000000e+00,5.970588e+00,1.674877e-01,1.000000e+00,5.970588e+00,1.674877e-01,9.999988e-01,5.882354e+00,6.799990e-01,9.999988e-01,5.882354e+00,6.799990e-01,9.999988e-01,5.882354e+00,6.799990e-01,9.999988e-01,5.882354e+00,6.799990e-01,9.999988e-01,5.882354e+00,6.799990e-01,5.762716e-01,9.999990e-01,5.926471e+01,4.218358e-01
2.370000e+00,5.780595e-01,1.000000e+00,5.970803e+00,1.674817e-01,1.000000e+00,5.970803e+00,1.674817e-01,1.000000e+00,5.970803e+00,1.674817e-01,1.000000e+00,5.970803e+00,1.674817e-01,1.000000e+00,5.970803e+00,1.674817e-01,9.999988e-01,5.883213e+00,6.798998e-01,9.999988e-01,5.883213e+00,6.798998e-01,9.999988e-01,5.883213e+00,6.798998e-01,9.999988e-01,5.883213e+00,6.798998e-01,9.999988e-01,5.883213e+00,6.798998e-01,5.780595e-01,9.999991e-01,5.927008e+01,4.217976e-01
2.380000e+00,5.798323e-01,1.000000e+00,5.971015e+00,1.674757e-01,1.000000e+00,5.971015e+00,1.674757e-01,1.000000e+00,5.971015e+00,1.674757e-01,1.000000e+00,5.971015e+00,1.674757e-01,1.000000e+00,5.971015e+00,1.674757e-01,9.999989e-01,5.884059e+00,6.798020e-01,9.999989e-01,5.884059e+00,6.798020e-01,9.999989e-01,5.884059e+00,6.798020e-01,9.999989e-01,5.884059e+00,6.798020e-01,9.999989e-01,5.884059e+00,6.798020e-01,5.798323e-01,9.999991e-01,5.927537e+01,4.217600e-01
2.390000e+00,5.815903e-01,1.000000e+00,5.971223e+00,1.674699e-01,1.000000e+00,5.971223e+00,1.674699e-01,1.000000e+00,5.971223e+00,1.674699e-01,1.000000e+00,5.971223e+00,1.674699e-01,1.000000e+00,5.971223e+00,1.674699e-01,9.999989e-01,5.884893e+00,6.797057e-01,9.999989e-01,5.884893e+00,6.797057e-01,9.999989e-01,5.884893e+00,6.797057e-01,9.999989e-01,5.884893e+00,6.797057e-01,9.999989e-01,5.884893e+00,6.797057e-01,5.815903e-01,9.999991e-01,5.928058e+01,4.217229e-01
2.400000e+00,5.833337e-01,1.000000e+00,5.971429e+00,1.674641e-01,1.000000e+00,5.971429e+00,1.674641e-01,1.000000e+00,5.971429e+00,1.674641e-01,1.000000e+00,5.971429e+00,1.674641e-01,1.000000e+00,5.971429e+00,1.674641e-01,9.999990e-01,5.885715e+00,6.796108e-01,9.999990e-01,5.885715e+00,6.796108e-01,9.999990e-01,5.885715e+00,6.796108e-01,9.999990e-01,5.885715e+00,6.796108e-01,9.999990e-01,5.885715e+00,6.796108e-01,5.833337e-01,9.999992e-01,5.928572e+01,4.216863e-01
