rho,1beta,1eta,1L,1gamma,2beta,2eta,2L,2gamma,3beta,3eta,3L,3gamma,6beta,6eta,6L,6gamma,10beta,10eta,10L,10gamma
4.87525,0.8014775260131782,0.9678466913042529,9.761688476229024,2.478686688427635,0.7951338454020248,0.9987737202037786,19.74309733468737,1.2647125515217368,0.7948921780740115,0.9999519088446757,29.742012097344723,0.8405214024961246,0.794882314339925,0.9999999970142809,59.741952138636414,0.41846640476933766,0.7948823137275027,0.9999999999999923,99.74195213212053,0.25064678869413165
4.862775,0.8009875856532356,0.9677525931750873,9.76098553048058,2.478624187468292,0.7946098113714821,0.998766274508041,19.742275231756427,1.2647557877491702,0.7943660839066014,0.9999514663310767,29.741179500029446,0.840544560724371,0.7943561038792285,0.9999999969586846,59.7411187619612,0.4184722422688425,0.794356103253802,0.9999999999999929,99.74111875529898,0.25064888294800325
4.8503,0.8004952377816913,0.9676579481874626,9.760278467313542,2.478561322374352,0.7940830956992692,0.9987587609298347,19.74144787635813,1.2647992781293458,0.7938372846269327,0.9999510183739883,29.74034151510275,0.8405678679464667,0.7938271865860101,0.9999999969018749,59.740279984995844,0.4184781177595047,0.7938271859472626,0.9999999999999919,99.74027997818357,0.2506509908080077
4.837825,0.8000004647531463,0.9675627516056097,9.759567250789367,2.4784980899828115,0.7935536778111247,0.9987511786433954,19.740615218251772,1.2648430249022462,0.7933057593258356,0.9999505648894894,29.73949809015101,0.8405913255986056,0.7932955415204511,0.9999999968438235,59.739435755078844,0.4184840316134083,0.7932955408680571,0.9999999999999916,99.73943574811257,0.25065311240717425
4.82535,0.7995032487509882,0.9674669986394191,9.75885184455383,2.4784344870942427,0.7930215369226274,0.9987435268103997,19.739777206557207,1.2648870303341553,0.7927714868782353,0.9999501057921074,29.738649172079278,0.8406149351354285,0.7927611475261894,0.9999999967845019,59.73858601886172,0.41848998420751216,0.7927611468598152,0.9999999999999906,99.73858601173754,0.2506552478802706
4.812875,0.7990035717853344,0.9673706844436586,9.758132211831038,2.4783705104722573,0.7924866520365204,0.9987358045797321,19.738933789744724,1.2649312967180386,0.7922344459403623,0.9999496409947788,29.73779470710023,0.840638698030313,0.7922239832275151,0.9999999967238733,59.73773072229792,0.41849597592372634,0.7922239825468163,0.9999999999999918,99.73773071501165,0.25065739736383447
4.8004,0.7985014156909442,0.9672738041171912,9.757408315417363,2.4783061568429843,0.7919490019399944,0.9987280110872508,19.73808491562478,1.2649758263739306,0.7916946149469183,0.9999491704088134,29.73693464072292,0.8406626157756724,0.791684027026517,0.9999999966619079,59.73686981063118,0.41850200714900077,0.7916840263311409,0.9999999999999913,99.73686980317864,0.2506595609961987
4.7879249999999995,0.7979967621251015,0.9671763527021733,9.756680117675243,2.478241422894537,0.7914085652019301,0.9987201454555485,19.73723053133732,1.265020621649342,0.7911519721081971,0.9999486939438603,29.73606891774113,0.8406866898832676,0.7911412571001908,0.999999996598569,59.73600322838392,0.418508078275403,0.7911412563897741,0.9999999999999909,99.73600322076075,0.2506617389175251
4.77545,0.7974895925654679,0.9670783251832362,9.755947580526898,2.4781763052764534,0.7908653201700967,0.9987122067937118,19.736370583341174,1.2650656849196633,0.7906064954071604,0.9999482115078757,29.73519748222169,0.8407109218845213,0.7905956513974962,0.9999999965338268,59.73513091934526,0.41851418970020876,0.7905956506716665,0.9999999999999903,99.73513091154702,0.2506639312698324
4.762975,0.7969798883079042,0.9669797164866598,9.755210665447937,2.4781108005991443,0.7903192449683087,0.9987041941970697,19.735505017403,1.26511101858858,0.7900581625964695,0.9999477230070805,29.734320277492497,0.8407353133308335,0.7900471876363745,0.9999999964676392,59.73425282655906,0.4185203418259795,0.7900471868947474,0.9999999999999905,99.73425281858108,0.2506661381970279
4.7505,0.7964676304642614,0.9668805214795262,9.754469333460854,2.478044905433313,0.789770317493541,0.9986961067469335,19.734633778586215,1.265156625088484,0.7895069511954692,0.9999472283459234,29.733437246130258,0.8407598657939088,0.7894958433007107,0.999999996399974,59.73336889231126,0.41852653506066173,0.7894958425428923,0.9999999999999901,99.7333688841488,0.25066835984493796
4.738025,0.795952799960138,0.9667807349688672,9.75372354512838,2.4779786163094037,0.7892185154129949,0.9986879435103448,19.73375681123957,1.2652025068809143,0.7889528384871245,0.999946727427042,29.732548329948024,0.8407845808660878,0.7889415956372556,0.999999996330792,59.73247905811742,0.41853276981766907,0.7889415948628407,0.9999999999999895,99.73247904976563,0.25067059636134137
4.72555,0.7954353775326085,0.9666803517007819,9.752973260546787,2.477911929716975,0.7886638161611232,0.9986797035398041,19.732874058985566,1.2652486664569842,0.7883958015149088,0.9999462201512226,29.73165346998251,0.8408094601606854,0.7883844216524949,0.9999999962600528,59.73158326470973,0.41853904651597734,0.7883844208610662,0.9999999999999887,99.73158325616359,0.25067284789600164
4.713075,0.7949153437279142,0.9665793663595609,9.752218439338991,2.4778448421041417,0.7881061969366077,0.9986713858729979,19.73198546470866,1.2652951063378242,0.7878358170796436,0.9999457064173589,29.730752606481076,0.8408345053123364,0.7878242981094681,0.9999999961877187,59.73068145202392,0.41854536558021915,0.7878242973005971,0.9999999999999882,99.7306814432782,0.2506751146007004
4.7006,0.794392678899125,0.9664777735667729,9.751459040647605,2.4777773498769373,0.7875456346992878,0.9986629895325275,19.73109097054317,1.2653418290750442,0.7872728617362865,0.9999451861224115,29.729845678888502,0.8408597179773487,0.7872612015245403,0.9999999961137459,59.729773559185794,0.41855172744077673,0.7872612006977859,0.9999999999999873,99.72977355023515,0.2506773966292711
4.688125,0.793867363203765,0.9663755678803491,9.750695023127825,2.477709449398704,0.7869821061670466,0.998654513525615,19.730190517861057,1.2653888372511755,0.7867069117906709,0.9999446591613612,29.72893262583353,0.8408850998340587,0.786695108164118,0.9999999960380942,59.728859524497494,0.4185581325338839,0.7866951073190268,0.9999999999999875,99.72885951533645,0.25067969413763475
4.67565,0.7933393766014033,0.9662727437936487,9.749926344940214,2.4776411369894658,0.7864155878126419,0.9986459568438211,19.729284047259352,1.2654361334801525,0.7861379432961902,0.9999441254271682,29.728013385115045,0.8409106525832002,0.7861259940413162,0.9999999959607199,59.72793928542359,0.41856458130172197,0.7861259931774218,0.9999999999999877,99.72793927604647,0.25068200728383455
4.663175,0.7928086988512102,0.9661692957345078,9.749152963743338,2.4775724089252886,0.7858460558604924,0.9986373184627484,19.728371498547364,1.2654837204077891,0.7855659320504325,0.9999435848107245,29.727087893688037,0.8409363779482778,0.7855538349125701,0.9999999958815757,59.72701277857682,0.4185710741925221,0.7855538340293926,0.9999999999999871,99.72701276897779,0.25068433622807224
4.6507,0.7922753095094792,0.9660652180642649,9.748374836686327,2.477503261437602,0.7852734862834131,0.9986285973417307,19.72745281073377,1.2655316007122492,0.7849908535917588,0.9999430372008072,29.726156087649265,0.8409622776759449,0.7849786062741917,0.9999999958006166,59.72607993970348,0.41857761166067126,0.7849786053712373,0.9999999999999866,99.72607992987653,0.2506866811327456
4.638225,0.7917391879271083,0.9659605050767882,9.747591920401177,2.47743369071259,0.7846978547992962,0.9986197924235344,19.726527922013183,1.265579777104562,0.7844126831958279,0.9999424824840312,29.72521790222266,0.840988353536394,0.784400283358872,0.9999999957177959,59.72514070366861,0.41858419416681725,0.784400282435633,0.9999999999999862,99.72514069360754,0.25068904216248633
4.62575,0.7912003132470505,0.965855150997456,9.746804170995109,2.4773636928904414,0.7841191368677447,0.99861090263403,19.725596769752745,1.265628252329102,0.7838313958720642,0.9999419205447991,29.724273271744337,0.8410146073237525,0.7838188411321273,0.9999999956330622,59.72419500444083,0.4185908221779743,0.7838188401880807,0.9999999999999858,99.72419499413921,0.2506914194841973
4.613275,0.7906586644017207,0.9657491499821518,9.746011544042586,2.4772932640647296,0.7835373076866478,0.99860192688188,19.7246592904782,1.2656770291641248,0.783246966360069,0.9999413512652529,29.7233221296474,0.8410410408564876,0.7832342542886851,0.9999999955463662,59.72324277507683,0.41859749616763836,0.7832342533232928,0.9999999999999865,99.72324276452804,0.2506938132670939
4.6008,0.7901142201103689,0.9656424961162146,9.745213994577325,2.4772224002816703,0.7829523421887074,0.9985928640581951,19.723715419859932,1.2657261104222606,0.7826593691259737,0.9999407745252202,29.722364408446367,0.8410676559778177,0.782646497248814,0.9999999954576566,59.722283947705606,0.41860421661589614,0.7826464962615229,0.9999999999999851,99.72228393690298,0.25069622368274086
4.588325,0.7895669588764117,0.9655351834133883,9.744411477084123,2.4771510975394255,0.7823642150379041,0.9985837130362087,19.72276509269845,1.2657754989510748,0.7820685783587344,0.9999401902021599,29.721400039721328,0.8410944545561316,0.782055544154593,0.9999999953668771,59.72131845351241,0.41861098400954,0.7820555431448329,0.9999999999999845,99.72131844244883,0.2506986509050982
4.57585,0.7890168589847267,0.9654272058147382,9.743603945490538,2.477079351787359,0.7817729006259116,0.9985744726709221,19.72180824290984,1.2658251976335868,0.7814745679663642,0.9999395981711126,29.720428954101695,0.8411214384854223,0.781461368866118,0.9999999952739742,59.720346222722085,0.41861779884218897,0.7814613678333021,0.9999999999999846,99.72034621139034,0.2507010951105587
4.563375,0.7884638984989033,0.9653185571875671,9.742791353158385,2.4770071589253355,0.7811783730684518,0.9985651417987536,19.720844803510772,1.265875209388831,0.7808773115721063,0.9999389983046395,29.71945108124972,0.8411486096857206,0.7808639449576481,0.9999999951788925,59.719367184582424,0.4186246616144066,0.7808639439011731,0.9999999999999842,99.7193671729751,0.25070355647799225
4.5509,0.7879080552584578,0.9652092313242847,9.741973652875158,2.476934514802916,0.780580606201592,0.9985557192371751,19.719874706603235,1.265925537172413,0.7802767825105436,0.9999383904727674,29.71846634984355,0.8411759701035444,0.7802632457136897,0.9999999950815698,59.718381267347006,0.4186315728338206,0.7802632446329335,0.999999999999983,99.71838125545644,0.25070603518878937
4.538425,0.7873493068759998,0.9650992219412906,9.741150796845204,2.4768614152186474,0.7799795735779822,0.9985462037843462,19.71889788335898,1.2659761839770867,0.7796729538236443,0.9999377745429271,29.717474687560056,0.8412035217123514,0.7796592441250105,0.9999999949819491,59.717388398257555,0.41863853301525467,0.7796592430193332,0.9999999999999828,99.7173883860758,0.25070853142690697
4.52595,0.7867876307343651,0.9649885226778003,9.740322736680804,2.476787855919233,0.7793752484630341,0.9985365942187309,19.71791426400363,1.2660271528333327,0.7790657982567417,0.9999371503798998,29.716476021057133,0.8412312665130137,0.7790519128845952,0.9999999948799664,59.71638850352614,0.41864554268084975,0.7790519117533375,0.9999999999999819,99.71638849104502,0.25071104537891137
4.513475,0.7862230039836974,0.9648771270946814,9.739489423393062,2.4767138325987723,0.7787676038310363,0.9985268892987135,19.716923777800456,1.266078446809953,0.7784552882544501,0.9999365178457458,29.715470275955848,0.8412592065342815,0.778441224383528,0.9999999947755558,59.71538150831692,0.41865260236019747,0.7784412232260108,0.9999999999999807,99.715381495528,0.2507135772340269
4.501,0.7856554035384915,0.9647650286732499,9.738650807382632,2.476639340897933,0.778156612361209,0.9985170877621983,19.715926353033893,1.26613006901467,0.7778413959565098,0.9999358767997494,29.714457376821944,0.8412873438332796,0.7778271507068085,0.9999999946686549,59.71436733672729,0.4186597125904763,0.7778271495223327,0.9999999999999807,99.71436732362187,0.25071612718418296
4.488525,0.7850848060745901,0.9646522208140506,9.737806838430268,2.4765643764031373,0.7775422464336922,0.9985071883262118,19.714921916992594,1.2661820225947522,0.7772240931935674,0.9999352270983427,29.713437247147244,0.8413156804959896,0.7772096636291004,0.9999999945591922,59.71334591176906,0.41866687391658103,0.7772096624169454,0.99999999999998,99.71334589833819,0.25071869542406106
4.47605,0.7845111880261353,0.9645386968356171,9.73695746568721,2.476488934645722,0.7769244781254718,0.9984971896864818,19.713910395952222,1.2662343107376342,0.776603351482881,0.9999345685950507,29.71240980933037,0.8413442186377698,0.7765887346104045,0.9999999944470991,59.7123171553488,0.41867408689126834,0.7765887333698284,0.9999999999999797,99.7123171415832,0.2507212821511466
