rho,betak1,betak2,etai1,Li1,gammai1,etai2,Li2,gammai2,etai3,Li3,gammai3,etai4,Li4,gammai4,etai5,Li5,gammai5,etai6,Li6,gammai6,etai7,Li7,gammai7,etai8,Li8,gammai8,etai9,Li9,gammai9,etai10,Li10,gammai10,beta,eta,L,gamma
1.390000e+00,1.927268e-02,3.754682e-01,8.904944e-01,3.080066e+00,2.891154e-01,8.904944e-01,3.080066e+00,2.891154e-01,8.904944e-01,3.080066e+00,2.891154e-01,9.999620e-01,5.764165e+00,1.734791e-01,9.999620e-01,5.764165e+00,1.734791e-01,9.999620e-01,5.764165e+00,1.734791e-01,9.999620e-01,5.764165e+00,1.734791e-01,9.999613e-01,5.762475e+00,1.735298e-01,9.999613e-01,5.762475e+00,1.735298e-01,9.999613e-01,5.762475e+00,1.735298e-01,3.042291e-01,9.671215e-01,4.958429e+01,1.950460e-01
1.400000e+00,2.069857e-02,3.801953e-01,8.947001e-01,3.129800e+00,2.858650e-01,8.947001e-01,3.129800e+00,2.858650e-01,8.947001e-01,3.129800e+00,2.858650e-01,9.999655e-01,5.768919e+00,1.733367e-01,9.999655e-01,5.768919e+00,1.733367e-01,9.999655e-01,5.768919e+00,1.733367e-01,9.999655e-01,5.768919e+00,1.733367e-01,9.999648e-01,5.767153e+00,1.733897e-01,9.999648e-01,5.767153e+00,1.733897e-01,9.999648e-01,5.767153e+00,1.733897e-01,3.082960e-01,9.683856e-01,4.976653e+01,1.945857e-01
1.410000e+00,2.219055e-02,3.848636e-01,8.987943e-01,3.179380e+00,2.826948e-01,8.987943e-01,3.179380e+00,2.826948e-01,8.987943e-01,3.179380e+00,2.826948e-01,9.999685e-01,5.773502e+00,1.731997e-01,9.999685e-01,5.773502e+00,1.731997e-01,9.999685e-01,5.773502e+00,1.731997e-01,9.999685e-01,5.773502e+00,1.731997e-01,9.999679e-01,5.771660e+00,1.732548e-01,9.999679e-01,5.771660e+00,1.732548e-01,9.999679e-01,5.771660e+00,1.732548e-01,3.123290e-01,9.696161e-01,4.994713e+01,1.941285e-01
1.420000e+00,2.374878e-02,3.894742e-01,9.027764e-01,3.228759e+00,2.796047e-01,9.027764e-01,3.228759e+00,2.796047e-01,9.027764e-01,3.228759e+00,2.796047e-01,9.999713e-01,5.777923e+00,1.730676e-01,9.999713e-01,5.777923e+00,1.730676e-01,9.999713e-01,5.777923e+00,1.730676e-01,9.999713e-01,5.777923e+00,1.730676e-01,9.999707e-01,5.776004e+00,1.731250e-01,9.999707e-01,5.776004e+00,1.731250e-01,9.999707e-01,5.776004e+00,1.731250e-01,3.163291e-01,9.708126e-01,5.012598e+01,1.936745e-01
1.430000e+00,2.537324e-02,3.940280e-01,9.066459e-01,3.277891e+00,2.765943e-01,9.066459e-01,3.277891e+00,2.765943e-01,9.066459e-01,3.277891e+00,2.765943e-01,9.999738e-01,5.782192e+00,1.729403e-01,9.999738e-01,5.782192e+00,1.729403e-01,9.999738e-01,5.782192e+00,1.729403e-01,9.999738e-01,5.782192e+00,1.729403e-01,9.999732e-01,5.780193e+00,1.730000e-01,9.999732e-01,5.780193e+00,1.730000e-01,9.999732e-01,5.780193e+00,1.730000e-01,3.202970e-01,9.719753e-01,5.030302e+01,1.932240e-01
1.440000e+00,2.706372e-02,3.985259e-01,9.104026e-01,3.326729e+00,2.736630e-01,9.104026e-01,3.326729e+00,2.736630e-01,9.104026e-01,3.326729e+00,2.736630e-01,9.999761e-01,5.786314e+00,1.728174e-01,9.999761e-01,5.786314e+00,1.728174e-01,9.999761e-01,5.786314e+00,1.728174e-01,9.999761e-01,5.786314e+00,1.728174e-01,9.999755e-01,5.784236e+00,1.728794e-01,9.999755e-01,5.784236e+00,1.728794e-01,9.999755e-01,5.784236e+00,1.728794e-01,3.242334e-01,9.731039e-01,5.047815e+01,1.927772e-01
1.450000e+00,2.881986e-02,4.029688e-01,9.140466e-01,3.375230e+00,2.708101e-01,9.140466e-01,3.375230e+00,2.708101e-01,9.140466e-01,3.375230e+00,2.708101e-01,9.999781e-01,5.790299e+00,1.726989e-01,9.999781e-01,5.790299e+00,1.726989e-01,9.999781e-01,5.790299e+00,1.726989e-01,9.999781e-01,5.790299e+00,1.726989e-01,9.999775e-01,5.788140e+00,1.727632e-01,9.999775e-01,5.788140e+00,1.727632e-01,9.999775e-01,5.788140e+00,1.727632e-01,3.281390e-01,9.741985e-01,5.065131e+01,1.923343e-01
1.460000e+00,3.064110e-02,4.073575e-01,9.175781e-01,3.423352e+00,2.680350e-01,9.175781e-01,3.423352e+00,2.680350e-01,9.175781e-01,3.423352e+00,2.680350e-01,9.999800e-01,5.794152e+00,1.725844e-01,9.999800e-01,5.794152e+00,1.725844e-01,9.999800e-01,5.794152e+00,1.725844e-01,9.999800e-01,5.794152e+00,1.725844e-01,9.999794e-01,5.791912e+00,1.726510e-01,9.999794e-01,5.791912e+00,1.726510e-01,9.999794e-01,5.791912e+00,1.726510e-01,3.320142e-01,9.752592e-01,5.082240e+01,1.918956e-01
1.470000e+00,3.252674e-02,4.116929e-01,9.209976e-01,3.471054e+00,2.653366e-01,9.209976e-01,3.471054e+00,2.653366e-01,9.209976e-01,3.471054e+00,2.653366e-01,9.999816e-01,5.797879e+00,1.724737e-01,9.999816e-01,5.797879e+00,1.724737e-01,9.999816e-01,5.797879e+00,1.724737e-01,9.999816e-01,5.797879e+00,1.724737e-01,9.999811e-01,5.795557e+00,1.725427e-01,9.999811e-01,5.795557e+00,1.725427e-01,9.999811e-01,5.795557e+00,1.725427e-01,3.358597e-01,9.762863e-01,5.099135e+01,1.914612e-01
1.480000e+00,3.447593e-02,4.159758e-01,9.243059e-01,3.518296e+00,2.627140e-01,9.243059e-01,3.518296e+00,2.627140e-01,9.243059e-01,3.518296e+00,2.627140e-01,9.999832e-01,5.801487e+00,1.723667e-01,9.999832e-01,5.801487e+00,1.723667e-01,9.999832e-01,5.801487e+00,1.723667e-01,9.999832e-01,5.801487e+00,1.723667e-01,9.999826e-01,5.799083e+00,1.724381e-01,9.999826e-01,5.799083e+00,1.724381e-01,9.999826e-01,5.799083e+00,1.724381e-01,3.396758e-01,9.772798e-01,5.115808e+01,1.910314e-01
1.490000e+00,3.648764e-02,4.202068e-01,9.275039e-01,3.565044e+00,2.601662e-01,9.275039e-01,3.565044e+00,2.601662e-01,9.275039e-01,3.565044e+00,2.601662e-01,9.999845e-01,5.804981e+00,1.722632e-01,9.999845e-01,5.804981e+00,1.722632e-01,9.999845e-01,5.804981e+00,1.722632e-01,9.999845e-01,5.804981e+00,1.722632e-01,9.999840e-01,5.802494e+00,1.723369e-01,9.999840e-01,5.802494e+00,1.723369e-01,9.999840e-01,5.802494e+00,1.723369e-01,3.434630e-01,9.782402e-01,5.132254e+01,1.906064e-01
1.500000e+00,3.856074e-02,4.243867e-01,9.305927e-01,3.611261e+00,2.576919e-01,9.305927e-01,3.611261e+00,2.576919e-01,9.305927e-01,3.611261e+00,2.576919e-01,9.999858e-01,5.808366e+00,1.721630e-01,9.999858e-01,5.808366e+00,1.721630e-01,9.999858e-01,5.808366e+00,1.721630e-01,9.999858e-01,5.808366e+00,1.721630e-01,9.999853e-01,5.805796e+00,1.722392e-01,9.999853e-01,5.805796e+00,1.722392e-01,9.999853e-01,5.805796e+00,1.722392e-01,3.472215e-01,9.791677e-01,5.148463e+01,1.901864e-01
1.510000e+00,4.069393e-02,4.285162e-01,9.335738e-01,3.656917e+00,2.552898e-01,9.335738e-01,3.656917e+00,2.552898e-01,9.335738e-01,3.656917e+00,2.552898e-01,9.999869e-01,5.811646e+00,1.720660e-01,9.999869e-01,5.811646e+00,1.720660e-01,9.999869e-01,5.811646e+00,1.720660e-01,9.999869e-01,5.811646e+00,1.720660e-01,9.999865e-01,5.808993e+00,1.721445e-01,9.999865e-01,5.808993e+00,1.721445e-01,9.999865e-01,5.808993e+00,1.721445e-01,3.509518e-01,9.800628e-01,5.164432e+01,1.897717e-01
1.520000e+00,4.288582e-02,4.325960e-01,9.364485e-01,3.701981e+00,2.529588e-01,9.364485e-01,3.701981e+00,2.529588e-01,9.364485e-01,3.701981e+00,2.529588e-01,9.999880e-01,5.814827e+00,1.719721e-01,9.999880e-01,5.814827e+00,1.719721e-01,9.999880e-01,5.814827e+00,1.719721e-01,9.999880e-01,5.814827e+00,1.719721e-01,9.999875e-01,5.812091e+00,1.720530e-01,9.999875e-01,5.812091e+00,1.720530e-01,9.999875e-01,5.812091e+00,1.720530e-01,3.546539e-01,9.809260e-01,5.180153e+01,1.893624e-01
1.530000e+00,4.513489e-02,4.366266e-01,9.392187e-01,3.746426e+00,2.506973e-01,9.392187e-01,3.746426e+00,2.506973e-01,9.392187e-01,3.746426e+00,2.506973e-01,9.999889e-01,5.817913e+00,1.718810e-01,9.999889e-01,5.817913e+00,1.718810e-01,9.999889e-01,5.817913e+00,1.718810e-01,9.999889e-01,5.817913e+00,1.718810e-01,9.999885e-01,5.815094e+00,1.719643e-01,9.999885e-01,5.815094e+00,1.719643e-01,9.999885e-01,5.815094e+00,1.719643e-01,3.583283e-01,9.817577e-01,5.195621e+01,1.889587e-01
1.540000e+00,4.743954e-02,4.406088e-01,9.418862e-01,3.790227e+00,2.485039e-01,9.418862e-01,3.790227e+00,2.485039e-01,9.418862e-01,3.790227e+00,2.485039e-01,9.999898e-01,5.820908e+00,1.717928e-01,9.999898e-01,5.820908e+00,1.717928e-01,9.999898e-01,5.820908e+00,1.717928e-01,9.999898e-01,5.820908e+00,1.717928e-01,9.999894e-01,5.818005e+00,1.718784e-01,9.999894e-01,5.818005e+00,1.718784e-01,9.999894e-01,5.818005e+00,1.718784e-01,3.619750e-01,9.825586e-01,5.210833e+01,1.885608e-01
1.550000e+00,4.979804e-02,4.445431e-01,9.444529e-01,3.833362e+00,2.463772e-01,9.444529e-01,3.833362e+00,2.463772e-01,9.444529e-01,3.833362e+00,2.463772e-01,9.999906e-01,5.823814e+00,1.717072e-01,9.999906e-01,5.823814e+00,1.717072e-01,9.999906e-01,5.823814e+00,1.717072e-01,9.999906e-01,5.823814e+00,1.717072e-01,9.999902e-01,5.820829e+00,1.717951e-01,9.999902e-01,5.820829e+00,1.717951e-01,9.999902e-01,5.820829e+00,1.717951e-01,3.655941e-01,9.833291e-01,5.225783e+01,1.881688e-01
1.560000e+00,5.220863e-02,4.484302e-01,9.469209e-01,3.875810e+00,2.443156e-01,9.469209e-01,3.875810e+00,2.443156e-01,9.469209e-01,3.875810e+00,2.443156e-01,9.999913e-01,5.826637e+00,1.716241e-01,9.999913e-01,5.826637e+00,1.716241e-01,9.999913e-01,5.826637e+00,1.716241e-01,9.999913e-01,5.826637e+00,1.716241e-01,9.999909e-01,5.823569e+00,1.717144e-01,9.999909e-01,5.823569e+00,1.717144e-01,9.999909e-01,5.823569e+00,1.717144e-01,3.691859e-01,9.840700e-01,5.240469e+01,1.877828e-01
1.570000e+00,5.466946e-02,4.522706e-01,9.492924e-01,3.917553e+00,2.423177e-01,9.492924e-01,3.917553e+00,2.423177e-01,9.492924e-01,3.917553e+00,2.423177e-01,9.999920e-01,5.829379e+00,1.715435e-01,9.999920e-01,5.829379e+00,1.715435e-01,9.999920e-01,5.829379e+00,1.715435e-01,9.999920e-01,5.829379e+00,1.715435e-01,9.999916e-01,5.826230e+00,1.716361e-01,9.999916e-01,5.826230e+00,1.716361e-01,9.999916e-01,5.826230e+00,1.716361e-01,3.727503e-01,9.847820e-01,5.254887e+01,1.874031e-01
1.580000e+00,5.717861e-02,4.560648e-01,9.515698e-01,3.958577e+00,2.403818e-01,9.515698e-01,3.958577e+00,2.403818e-01,9.515698e-01,3.958577e+00,2.403818e-01,9.999926e-01,5.832044e+00,1.714652e-01,9.999926e-01,5.832044e+00,1.714652e-01,9.999926e-01,5.832044e+00,1.714652e-01,9.999926e-01,5.832044e+00,1.714652e-01,9.999922e-01,5.828813e+00,1.715602e-01,9.999922e-01,5.828813e+00,1.715602e-01,9.999922e-01,5.828813e+00,1.715602e-01,3.762876e-01,9.854656e-01,5.269035e+01,1.870296e-01
1.590000e+00,5.973414e-02,4.598136e-01,9.537554e-01,3.998868e+00,2.385063e-01,9.537554e-01,3.998868e+00,2.385063e-01,9.537554e-01,3.998868e+00,2.385063e-01,9.999931e-01,5.834634e+00,1.713892e-01,9.999931e-01,5.834634e+00,1.713892e-01,9.999931e-01,5.834634e+00,1.713892e-01,9.999931e-01,5.834634e+00,1.713892e-01,9.999927e-01,5.831322e+00,1.714865e-01,9.999927e-01,5.831322e+00,1.714865e-01,9.999927e-01,5.831322e+00,1.714865e-01,3.797977e-01,9.861217e-01,5.282911e+01,1.866626e-01
1.600000e+00,6.233405e-02,4.635173e-01,9.558517e-01,4.038416e+00,2.366898e-01,9.558517e-01,4.038416e+00,2.366898e-01,9.558517e-01,4.038416e+00,2.366898e-01,9.999936e-01,5.837152e+00,1.713153e-01,9.999936e-01,5.837152e+00,1.713153e-01,9.999936e-01,5.837152e+00,1.713153e-01,9.999936e-01,5.837152e+00,1.713153e-01,9.999933e-01,5.833761e+00,1.714149e-01,9.999933e-01,5.833761e+00,1.714149e-01,9.999933e-01,5.833761e+00,1.714149e-01,3.832807e-01,9.867509e-01,5.296514e+01,1.863020e-01
1.610000e+00,6.497633e-02,4.671767e-01,9.578611e-01,4.077211e+00,2.349305e-01,9.578611e-01,4.077211e+00,2.349305e-01,9.578611e-01,4.077211e+00,2.349305e-01,9.999941e-01,5.839602e+00,1.712435e-01,9.999941e-01,5.839602e+00,1.712435e-01,9.999941e-01,5.839602e+00,1.712435e-01,9.999941e-01,5.839602e+00,1.712435e-01,9.999937e-01,5.836131e+00,1.713453e-01,9.999937e-01,5.836131e+00,1.713453e-01,9.999937e-01,5.836131e+00,1.713453e-01,3.867366e-01,9.873541e-01,5.309843e+01,1.859479e-01
1.620000e+00,6.765895e-02,4.707921e-01,9.597863e-01,4.115247e+00,2.332269e-01,9.597863e-01,4.115247e+00,2.332269e-01,9.597863e-01,4.115247e+00,2.332269e-01,9.999945e-01,5.841985e+00,1.711737e-01,9.999945e-01,5.841985e+00,1.711737e-01,9.999945e-01,5.841985e+00,1.711737e-01,9.999945e-01,5.841985e+00,1.711737e-01,9.999942e-01,5.838436e+00,1.712778e-01,9.999942e-01,5.838436e+00,1.712778e-01,9.999942e-01,5.838436e+00,1.712778e-01,3.901655e-01,9.879319e-01,5.322899e+01,1.856004e-01
1.630000e+00,7.037985e-02,4.743642e-01,9.616298e-01,4.152519e+00,2.315775e-01,9.616298e-01,4.152519e+00,2.315775e-01,9.616298e-01,4.152519e+00,2.315775e-01,9.999949e-01,5.844305e+00,1.711059e-01,9.999949e-01,5.844305e+00,1.711059e-01,9.999949e-01,5.844305e+00,1.711059e-01,9.999949e-01,5.844305e+00,1.711059e-01,9.999946e-01,5.840678e+00,1.712121e-01,9.999946e-01,5.840678e+00,1.712121e-01,9.999946e-01,5.840678e+00,1.712121e-01,3.935673e-01,9.884853e-01,5.335681e+01,1.852594e-01
1.640000e+00,7.313701e-02,4.778935e-01,9.633941e-01,4.189024e+00,2.299806e-01,9.633941e-01,4.189024e+00,2.299806e-01,9.633941e-01,4.189024e+00,2.299806e-01,9.999953e-01,5.846563e+00,1.710399e-01,9.999953e-01,5.846563e+00,1.710399e-01,9.999953e-01,5.846563e+00,1.710399e-01,9.999953e-01,5.846563e+00,1.710399e-01,9.999950e-01,5.842859e+00,1.711482e-01,9.999950e-01,5.842859e+00,1.711482e-01,9.999950e-01,5.842859e+00,1.711482e-01,3.969422e-01,9.890148e-01,5.348190e+01,1.849251e-01
1.650000e+00,7.592836e-02,4.813805e-01,9.650820e-01,4.224762e+00,2.284346e-01,9.650820e-01,4.224762e+00,2.284346e-01,9.650820e-01,4.224762e+00,2.284346e-01,9.999956e-01,5.848761e+00,1.709756e-01,9.999956e-01,5.848761e+00,1.709756e-01,9.999956e-01,5.848761e+00,1.709756e-01,9.999956e-01,5.848761e+00,1.709756e-01,9.999953e-01,5.844983e+00,1.710861e-01,9.999953e-01,5.844983e+00,1.710861e-01,9.999953e-01,5.844983e+00,1.710861e-01,4.002901e-01,9.895214e-01,5.360428e+01,1.845975e-01
1.660000e+00,7.875191e-02,4.848257e-01,9.666959e-01,4.259733e+00,2.269382e-01,9.666959e-01,4.259733e+00,2.269382e-01,9.666959e-01,4.259733e+00,2.269382e-01,9.999959e-01,5.850903e+00,1.709131e-01,9.999959e-01,5.850903e+00,1.709131e-01,9.999959e-01,5.850903e+00,1.709131e-01,9.999959e-01,5.850903e+00,1.709131e-01,9.999956e-01,5.847050e+00,1.710257e-01,9.999956e-01,5.847050e+00,1.710257e-01,9.999956e-01,5.847050e+00,1.710257e-01,4.036110e-01,9.900058e-01,5.372396e+01,1.842764e-01
1.670000e+00,8.160563e-02,4.882297e-01,9.682384e-01,4.293938e+00,2.254896e-01,9.682384e-01,4.293938e+00,2.254896e-01,9.682384e-01,4.293938e+00,2.254896e-01,9.999962e-01,5.852989e+00,1.708522e-01,9.999962e-01,5.852989e+00,1.708522e-01,9.999962e-01,5.852989e+00,1.708522e-01,9.999962e-01,5.852989e+00,1.708522e-01,9.999959e-01,5.849063e+00,1.709669e-01,9.999959e-01,5.849063e+00,1.709669e-01,9.999959e-01,5.849063e+00,1.709669e-01,4.069049e-01,9.904688e-01,5.384096e+01,1.839619e-01
1.680000e+00,8.448756e-02,4.915931e-01,9.697122e-01,4.327382e+00,2.240875e-01,9.697122e-01,4.327382e+00,2.240875e-01,9.697122e-01,4.327382e+00,2.240875e-01,9.999964e-01,5.855022e+00,1.707929e-01,9.999964e-01,5.855022e+00,1.707929e-01,9.999964e-01,5.855022e+00,1.707929e-01,9.999964e-01,5.855022e+00,1.707929e-01,9.999962e-01,5.851024e+00,1.709096e-01,9.999962e-01,5.851024e+00,1.709096e-01,9.999962e-01,5.851024e+00,1.709096e-01,4.101720e-01,9.909111e-01,5.395531e+01,1.836541e-01
1.690000e+00,8.739574e-02,4.949162e-01,9.711198e-01,4.360069e+00,2.227303e-01,9.711198e-01,4.360069e+00,2.227303e-01,9.711198e-01,4.360069e+00,2.227303e-01,9.999967e-01,5.857004e+00,1.707352e-01,9.999967e-01,5.857004e+00,1.707352e-01,9.999967e-01,5.857004e+00,1.707352e-01,9.999967e-01,5.857004e+00,1.707352e-01,9.999964e-01,5.852935e+00,1.708538e-01,9.999964e-01,5.852935e+00,1.708538e-01,9.999964e-01,5.852935e+00,1.708538e-01,4.134121e-01,9.913335e-01,5.406703e+01,1.833527e-01
1.700000e+00,9.032827e-02,4.981997e-01,9.724636e-01,4.392006e+00,2.214167e-01,9.724636e-01,4.392006e+00,2.214167e-01,9.724636e-01,4.392006e+00,2.214167e-01,9.999969e-01,5.858936e+00,1.706789e-01,9.999969e-01,5.858936e+00,1.706789e-01,9.999969e-01,5.858936e+00,1.706789e-01,9.999969e-01,5.858936e+00,1.706789e-01,9.999967e-01,5.854797e+00,1.707995e-01,9.999967e-01,5.854797e+00,1.707995e-01,9.999967e-01,5.854797e+00,1.707995e-01,4.166254e-01,9.917368e-01,5.417616e+01,1.830578e-01
1.710000e+00,9.328328e-02,5.014440e-01,9.737461e-01,4.423200e+00,2.201452e-01,9.737461e-01,4.423200e+00,2.201452e-01,9.737461e-01,4.423200e+00,2.201452e-01,9.999971e-01,5.860820e+00,1.706241e-01,9.999971e-01,5.860820e+00,1.706241e-01,9.999971e-01,5.860820e+00,1.706241e-01,9.999971e-01,5.860820e+00,1.706241e-01,9.999969e-01,5.856613e+00,1.707466e-01,9.999969e-01,5.856613e+00,1.707466e-01,9.999969e-01,5.856613e+00,1.707466e-01,4.198118e-01,9.921217e-01,5.428272e+01,1.827693e-01
1.720000e+00,9.625894e-02,5.046497e-01,9.749698e-01,4.453659e+00,2.189143e-01,9.749698e-01,4.453659e+00,2.189143e-01,9.749698e-01,4.453659e+00,2.189143e-01,9.999973e-01,5.862658e+00,1.705706e-01,9.999973e-01,5.862658e+00,1.705706e-01,9.999973e-01,5.862658e+00,1.705706e-01,9.999973e-01,5.862658e+00,1.705706e-01,9.999971e-01,5.858384e+00,1.706950e-01,9.999971e-01,5.858384e+00,1.706950e-01,9.999971e-01,5.858384e+00,1.706950e-01,4.229715e-01,9.924890e-01,5.438676e+01,1.824872e-01
