rho,betak1,Li1,gammai1,Li2,gammai2,Li3,gammai3,Li4,gammai4,Li5,gammai5,Li6,gammai6,beta,eta,L,gamma
1.880000e+00,4.680851e-01,9.922598e+00,0.000000e+00,9.927531e+00,0.000000e+00,9.922598e+00,0.000000e+00,9.690392e+00,0.000000e+00,9.710125e+00,0.000000e+00,9.690392e+00,0.000000e+00,4.680851e-01,1.000000e+00,5.886364e+01,4.247104e-01
1.885000e+00,4.694960e-01,9.923035e+00,0.000000e+00,9.927941e+00,0.000000e+00,9.923035e+00,0.000000e+00,9.692142e+00,0.000000e+00,9.711763e+00,0.000000e+00,9.692142e+00,0.000000e+00,4.694960e-01,1.000000e+00,5.887006e+01,4.246641e-01
1.890000e+00,4.708995e-01,9.923468e+00,0.000000e+00,9.928345e+00,0.000000e+00,9.923468e+00,0.000000e+00,9.693871e+00,0.000000e+00,9.713382e+00,0.000000e+00,9.693871e+00,0.000000e+00,4.708995e-01,1.000000e+00,5.887641e+01,4.246183e-01
1.895000e+00,4.722955e-01,9.923895e+00,0.000000e+00,9.928746e+00,0.000000e+00,9.923895e+00,0.000000e+00,9.695581e+00,0.000000e+00,9.714983e+00,0.000000e+00,9.695581e+00,0.000000e+00,4.722955e-01,1.000000e+00,5.888268e+01,4.245730e-01
1.900000e+00,4.736842e-01,9.924318e+00,0.000000e+00,9.929142e+00,0.000000e+00,9.924318e+00,0.000000e+00,9.697273e+00,0.000000e+00,9.716566e+00,0.000000e+00,9.697273e+00,0.000000e+00,4.736842e-01,1.000000e+00,5.888889e+01,4.245283e-01
1.905000e+00,4.750656e-01,9.924736e+00,0.000000e+00,9.929533e+00,0.000000e+00,9.924736e+00,0.000000e+00,9.698945e+00,0.000000e+00,9.718132e+00,0.000000e+00,9.698945e+00,0.000000e+00,4.750656e-01,1.000000e+00,5.889503e+01,4.244840e-01
1.910000e+00,4.764398e-01,9.925150e+00,0.000000e+00,9.929920e+00,0.000000e+00,9.925150e+00,0.000000e+00,9.700599e+00,0.000000e+00,9.719681e+00,0.000000e+00,9.700599e+00,0.000000e+00,4.764398e-01,1.000000e+00,5.890110e+01,4.244403e-01
1.915000e+00,4.778068e-01,9.925559e+00,0.000000e+00,9.930303e+00,0.000000e+00,9.925559e+00,0.000000e+00,9.702235e+00,0.000000e+00,9.721213e+00,0.000000e+00,9.702235e+00,0.000000e+00,4.778068e-01,1.000000e+00,5.890710e+01,4.243970e-01
1.920000e+00,4.791667e-01,9.925963e+00,0.000000e+00,9.930682e+00,0.000000e+00,9.925963e+00,0.000000e+00,9.703854e+00,0.000000e+00,9.722728e+00,0.000000e+00,9.703854e+00,0.000000e+00,4.791667e-01,1.000000e+00,5.891304e+01,4.243542e-01
1.925000e+00,4.805195e-01,9.926364e+00,0.000000e+00,9.931057e+00,0.000000e+00,9.926364e+00,0.000000e+00,9.705454e+00,0.000000e+00,9.724227e+00,0.000000e+00,9.705454e+00,0.000000e+00,4.805195e-01,1.000000e+00,5.891892e+01,4.243119e-01
1.930000e+00,4.818653e-01,9.926759e+00,0.000000e+00,9.931427e+00,0.000000e+00,9.926759e+00,0.000000e+00,9.707038e+00,0.000000e+00,9.725709e+00,0.000000e+00,9.707038e+00,0.000000e+00,4.818653e-01,1.000000e+00,5.892473e+01,4.242701e-01
1.935000e+00,4.832041e-01,9.927151e+00,0.000000e+00,9.931794e+00,0.000000e+00,9.927151e+00,0.000000e+00,9.708605e+00,0.000000e+00,9.727176e+00,0.000000e+00,9.708605e+00,0.000000e+00,4.832041e-01,1.000000e+00,5.893048e+01,4.242287e-01
1.940000e+00,4.845361e-01,9.927539e+00,0.000000e+00,9.932157e+00,0.000000e+00,9.927539e+00,0.000000e+00,9.710155e+00,0.000000e+00,9.728627e+00,0.000000e+00,9.710155e+00,0.000000e+00,4.845361e-01,1.000000e+00,5.893617e+01,4.241877e-01
1.945000e+00,4.858612e-01,9.927922e+00,0.000000e+00,9.932516e+00,0.000000e+00,9.927922e+00,0.000000e+00,9.711688e+00,0.000000e+00,9.730063e+00,0.000000e+00,9.711688e+00,0.000000e+00,4.858612e-01,1.000000e+00,5.894180e+01,4.241472e-01
1.950000e+00,4.871795e-01,9.928301e+00,0.000000e+00,9.932871e+00,0.000000e+00,9.928301e+00,0.000000e+00,9.713206e+00,0.000000e+00,9.731484e+00,0.000000e+00,9.713206e+00,0.000000e+00,4.871795e-01,1.000000e+00,5.894737e+01,4.241071e-01
1.955000e+00,4.884911e-01,9.928677e+00,0.000000e+00,9.933222e+00,0.000000e+00,9.928677e+00,0.000000e+00,9.714707e+00,0.000000e+00,9.732890e+00,0.000000e+00,9.714707e+00,0.000000e+00,4.884911e-01,1.000000e+00,5.895288e+01,4.240675e-01
1.960000e+00,4.897959e-01,9.929048e+00,0.000000e+00,9.933570e+00,0.000000e+00,9.929048e+00,0.000000e+00,9.716193e+00,0.000000e+00,9.734281e+00,0.000000e+00,9.716193e+00,0.000000e+00,4.897959e-01,1.000000e+00,5.895833e+01,4.240283e-01
1.965000e+00,4.910942e-01,9.929416e+00,0.000000e+00,9.933914e+00,0.000000e+00,9.929416e+00,0.000000e+00,9.717663e+00,0.000000e+00,9.735658e+00,0.000000e+00,9.717663e+00,0.000000e+00,4.910942e-01,1.000000e+00,5.896373e+01,4.239894e-01
1.970000e+00,4.923858e-01,9.929780e+00,0.000000e+00,9.934255e+00,0.000000e+00,9.929780e+00,0.000000e+00,9.719119e+00,0.000000e+00,9.737020e+00,0.000000e+00,9.719119e+00,0.000000e+00,4.923858e-01,1.000000e+00,5.896907e+01,4.239510e-01
1.975000e+00,4.936709e-01,9.930140e+00,0.000000e+00,9.934592e+00,0.000000e+00,9.930140e+00,0.000000e+00,9.720559e+00,0.000000e+00,9.738369e+00,0.000000e+00,9.720559e+00,0.000000e+00,4.936709e-01,1.000000e+00,5.897436e+01,4.239130e-01
1.980000e+00,4.949495e-01,9.930496e+00,0.000000e+00,9.934926e+00,0.000000e+00,9.930496e+00,0.000000e+00,9.721985e+00,0.000000e+00,9.739704e+00,0.000000e+00,9.721985e+00,0.000000e+00,4.949495e-01,1.000000e+00,5.897959e+01,4.238754e-01
1.985000e+00,4.962217e-01,9.930849e+00,0.000000e+00,9.935256e+00,0.000000e+00,9.930849e+00,0.000000e+00,9.723396e+00,0.000000e+00,9.741025e+00,0.000000e+00,9.723396e+00,0.000000e+00,4.962217e-01,1.000000e+00,5.898477e+01,4.238382e-01
1.990000e+00,4.974874e-01,9.931198e+00,0.000000e+00,9.935583e+00,0.000000e+00,9.931198e+00,0.000000e+00,9.724793e+00,0.000000e+00,9.742333e+00,0.000000e+00,9.724793e+00,0.000000e+00,4.974874e-01,1.000000e+00,5.898990e+01,4.238014e-01
1.995000e+00,4.987469e-01,9.931544e+00,0.000000e+00,9.935907e+00,0.000000e+00,9.931544e+00,0.000000e+00,9.726176e+00,0.000000e+00,9.743628e+00,0.000000e+00,9.726176e+00,0.000000e+00,4.987469e-01,1.000000e+00,5.899498e+01,4.237649e-01
2.000000e+00,5.000000e-01,9.931886e+00,0.000000e+00,9.936227e+00,0.000000e+00,9.931886e+00,0.000000e+00,9.727545e+00,0.000000e+00,9.744910e+00,0.000000e+00,9.727545e+00,0.000000e+00,5.000000e-01,1.000000e+00,5.900000e+01,4.237288e-01
2.005000e+00,5.012469e-01,9.932225e+00,0.000000e+00,9.936545e+00,0.000000e+00,9.932225e+00,0.000000e+00,9.728901e+00,0.000000e+00,9.746179e+00,0.000000e+00,9.728901e+00,0.000000e+00,5.012469e-01,1.000000e+00,5.900498e+01,4.236931e-01
2.010000e+00,5.024876e-01,9.932561e+00,0.000000e+00,9.936859e+00,0.000000e+00,9.932561e+00,0.000000e+00,9.730243e+00,0.000000e+00,9.747435e+00,0.000000e+00,9.730243e+00,0.000000e+00,5.024876e-01,1.000000e+00,5.900990e+01,4.236577e-01
2.015000e+00,5.037221e-01,9.932893e+00,0.000000e+00,9.937170e+00,0.000000e+00,9.932893e+00,0.000000e+00,9.731572e+00,0.000000e+00,9.748680e+00,0.000000e+00,9.731572e+00,0.000000e+00,5.037221e-01,1.000000e+00,5.901478e+01,4.236227e-01
2.020000e+00,5.049505e-01,9.933222e+00,0.000000e+00,9.937478e+00,0.000000e+00,9.933222e+00,0.000000e+00,9.732887e+00,0.000000e+00,9.749912e+00,0.000000e+00,9.732887e+00,0.000000e+00,5.049505e-01,1.000000e+00,5.901961e+01,4.235880e-01
2.025000e+00,5.061728e-01,9.933548e+00,0.000000e+00,9.937783e+00,0.000000e+00,9.933548e+00,0.000000e+00,9.734190e+00,0.000000e+00,9.751131e+00,0.000000e+00,9.734190e+00,0.000000e+00,5.061728e-01,1.000000e+00,5.902439e+01,4.235537e-01
2.030000e+00,5.073892e-01,9.933870e+00,0.000000e+00,9.938085e+00,0.000000e+00,9.933870e+00,0.000000e+00,9.735481e+00,0.000000e+00,9.752340e+00,0.000000e+00,9.735481e+00,0.000000e+00,5.073892e-01,1.000000e+00,5.902913e+01,4.235197e-01
2.035000e+00,5.085995e-01,9.934190e+00,0.000000e+00,9.938384e+00,0.000000e+00,9.934190e+00,0.000000e+00,9.736759e+00,0.000000e+00,9.753536e+00,0.000000e+00,9.736759e+00,0.000000e+00,5.085995e-01,1.000000e+00,5.903382e+01,4.234861e-01
2.040000e+00,5.098039e-01,9.934506e+00,0.000000e+00,9.938680e+00,0.000000e+00,9.934506e+00,0.000000e+00,9.738024e+00,0.000000e+00,9.754721e+00,0.000000e+00,9.738024e+00,0.000000e+00,5.098039e-01,1.000000e+00,5.903846e+01,4.234528e-01
2.045000e+00,5.110024e-01,9.934819e+00,0.000000e+00,9.938974e+00,0.000000e+00,9.934819e+00,0.000000e+00,9.739278e+00,0.000000e+00,9.755895e+00,0.000000e+00,9.739278e+00,0.000000e+00,5.110024e-01,1.000000e+00,5.904306e+01,4.234198e-01
2.050000e+00,5.121951e-01,9.935130e+00,0.000000e+00,9.939264e+00,0.000000e+00,9.935130e+00,0.000000e+00,9.740519e+00,0.000000e+00,9.757057e+00,0.000000e+00,9.740519e+00,0.000000e+00,5.121951e-01,1.000000e+00,5.904762e+01,4.233871e-01
2.055000e+00,5.133820e-01,9.935437e+00,0.000000e+00,9.939552e+00,0.000000e+00,9.935437e+00,0.000000e+00,9.741749e+00,0.000000e+00,9.758208e+00,0.000000e+00,9.741749e+00,0.000000e+00,5.133820e-01,1.000000e+00,5.905213e+01,4.233547e-01
2.060000e+00,5.145631e-01,9.935742e+00,0.000000e+00,9.939837e+00,0.000000e+00,9.935742e+00,0.000000e+00,9.742967e+00,0.000000e+00,9.759349e+00,0.000000e+00,9.742967e+00,0.000000e+00,5.145631e-01,1.000000e+00,5.905660e+01,4.233227e-01
2.065000e+00,5.157385e-01,9.936043e+00,0.000000e+00,9.940120e+00,0.000000e+00,9.936043e+00,0.000000e+00,9.744174e+00,0.000000e+00,9.760479e+00,0.000000e+00,9.744174e+00,0.000000e+00,5.157385e-01,1.000000e+00,5.906103e+01,4.232909e-01
2.070000e+00,5.169082e-01,9.936342e+00,0.000000e+00,9.940399e+00,0.000000e+00,9.936342e+00,0.000000e+00,9.745369e+00,0.000000e+00,9.761598e+00,0.000000e+00,9.745369e+00,0.000000e+00,5.169082e-01,1.000000e+00,5.906542e+01,4.232595e-01
2.075000e+00,5.180723e-01,9.936638e+00,0.000000e+00,9.940677e+00,0.000000e+00,9.936638e+00,0.000000e+00,9.746554e+00,0.000000e+00,9.762707e+00,0.000000e+00,9.746554e+00,0.000000e+00,5.180723e-01,1.000000e+00,5.906977e+01,4.232283e-01
2.080000e+00,5.192308e-01,9.936932e+00,0.000000e+00,9.940951e+00,0.000000e+00,9.936932e+00,0.000000e+00,9.747727e+00,0.000000e+00,9.763805e+00,0.000000e+00,9.747727e+00,0.000000e+00,5.192308e-01,1.000000e+00,5.907407e+01,4.231975e-01
2.085000e+00,5.203837e-01,9.937222e+00,0.000000e+00,9.941223e+00,0.000000e+00,9.937222e+00,0.000000e+00,9.748890e+00,0.000000e+00,9.764894e+00,0.000000e+00,9.748890e+00,0.000000e+00,5.203837e-01,1.000000e+00,5.907834e+01,4.231669e-01
2.090000e+00,5.215311e-01,9.937510e+00,0.000000e+00,9.941493e+00,0.000000e+00,9.937510e+00,0.000000e+00,9.750041e+00,0.000000e+00,9.765972e+00,0.000000e+00,9.750041e+00,0.000000e+00,5.215311e-01,1.000000e+00,5.908257e+01,4.231366e-01
2.095000e+00,5.226730e-01,9.937796e+00,0.000000e+00,9.941760e+00,0.000000e+00,9.937796e+00,0.000000e+00,9.751183e+00,0.000000e+00,9.767041e+00,0.000000e+00,9.751183e+00,0.000000e+00,5.226730e-01,1.000000e+00,5.908676e+01,4.231066e-01
2.100000e+00,5.238095e-01,9.938078e+00,0.000000e+00,9.942025e+00,0.000000e+00,9.938078e+00,0.000000e+00,9.752314e+00,0.000000e+00,9.768100e+00,0.000000e+00,9.752314e+00,0.000000e+00,5.238095e-01,1.000000e+00,5.909091e+01,4.230769e-01
2.105000e+00,5.249406e-01,9.938359e+00,0.000000e+00,9.942287e+00,0.000000e+00,9.938359e+00,0.000000e+00,9.753435e+00,0.000000e+00,9.769149e+00,0.000000e+00,9.753435e+00,0.000000e+00,5.249406e-01,1.000000e+00,5.909502e+01,4.230475e-01
2.110000e+00,5.260664e-01,9.938636e+00,0.000000e+00,9.942547e+00,0.000000e+00,9.938636e+00,0.000000e+00,9.754545e+00,0.000000e+00,9.770189e+00,0.000000e+00,9.754545e+00,0.000000e+00,5.260664e-01,1.000000e+00,5.909910e+01,4.230183e-01
2.115000e+00,5.271868e-01,9.938911e+00,0.000000e+00,9.942805e+00,0.000000e+00,9.938911e+00,0.000000e+00,9.755646e+00,0.000000e+00,9.771220e+00,0.000000e+00,9.755646e+00,0.000000e+00,5.271868e-01,1.000000e+00,5.910314e+01,4.229894e-01
2.120000e+00,5.283019e-01,9.939184e+00,0.000000e+00,9.943060e+00,0.000000e+00,9.939184e+00,0.000000e+00,9.756737e+00,0.000000e+00,9.772241e+00,0.000000e+00,9.756737e+00,0.000000e+00,5.283019e-01,1.000000e+00,5.910714e+01,4.229607e-01
2.125000e+00,5.294118e-01,9.939454e+00,0.000000e+00,9.943313e+00,0.000000e+00,9.939454e+00,0.000000e+00,9.757818e+00,0.000000e+00,9.773253e+00,0.000000e+00,9.757818e+00,0.000000e+00,5.294118e-01,1.000000e+00,5.911111e+01,4.229323e-01
2.130000e+00,5.305164e-01,9.939722e+00,0.000000e+00,9.943564e+00,0.000000e+00,9.939722e+00,0.000000e+00,9.758890e+00,0.000000e+00,9.774256e+00,0.000000e+00,9.758890e+00,0.000000e+00,5.305164e-01,1.000000e+00,5.911504e+01,4.229042e-01
2.135000e+00,5.316159e-01,9.939988e+00,0.000000e+00,9.943813e+00,0.000000e+00,9.939988e+00,0.000000e+00,9.759952e+00,0.000000e+00,9.775251e+00,0.000000e+00,9.759952e+00,0.000000e+00,5.316159e-01,1.000000e+00,5.911894e+01,4.228763e-01
2.140000e+00,5.327103e-01,9.940251e+00,0.000000e+00,9.944059e+00,0.000000e+00,9.940251e+00,0.000000e+00,9.761005e+00,0.000000e+00,9.776237e+00,0.000000e+00,9.761005e+00,0.000000e+00,5.327103e-01,1.000000e+00,5.912281e+01,4.228487e-01
2.145000e+00,5.337995e-01,9.940512e+00,0.000000e+00,9.944303e+00,0.000000e+00,9.940512e+00,0.000000e+00,9.762048e+00,0.000000e+00,9.777214e+00,0.000000e+00,9.762048e+00,0.000000e+00,5.337995e-01,1.000000e+00,5.912664e+01,4.228213e-01
2.150000e+00,5.348837e-01,9.940771e+00,0.000000e+00,9.944546e+00,0.000000e+00,9.940771e+00,0.000000e+00,9.763083e+00,0.000000e+00,9.778182e+00,0.000000e+00,9.763083e+00,0.000000e+00,5.348837e-01,1.000000e+00,5.913043e+01,4.227941e-01
2.155000e+00,5.359629e-01,9.941027e+00,0.000000e+00,9.944786e+00,0.000000e+00,9.941027e+00,0.000000e+00,9.764108e+00,0.000000e+00,9.779143e+00,0.000000e+00,9.764108e+00,0.000000e+00,5.359629e-01,1.000000e+00,5.913420e+01,4.227672e-01
2.160000e+00,5.370370e-01,9.941281e+00,0.000000e+00,9.945024e+00,0.000000e+00,9.941281e+00,0.000000e+00,9.765125e+00,0.000000e+00,9.780095e+00,0.000000e+00,9.765125e+00,0.000000e+00,5.370370e-01,1.000000e+00,5.913793e+01,4.227405e-01
2.165000e+00,5.381062e-01,9.941533e+00,0.000000e+00,9.945260e+00,0.000000e+00,9.941533e+00,0.000000e+00,9.766133e+00,0.000000e+00,9.781038e+00,0.000000e+00,9.766133e+00,0.000000e+00,5.381062e-01,1.000000e+00,5.914163e+01,4.227141e-01
2.170000e+00,5.391705e-01,9.941783e+00,0.000000e+00,9.945494e+00,0.000000e+00,9.941783e+00,0.000000e+00,9.767133e+00,0.000000e+00,9.781974e+00,0.000000e+00,9.767133e+00,0.000000e+00,5.391705e-01,1.000000e+00,5.914530e+01,4.226879e-01
2.175000e+00,5.402299e-01,9.942031e+00,0.000000e+00,9.945725e+00,0.000000e+00,9.942031e+00,0.000000e+00,9.768124e+00,0.000000e+00,9.782902e+00,0.000000e+00,9.768124e+00,0.000000e+00,5.402299e-01,1.000000e+00,5.914894e+01,4.226619e-01
2.180000e+00,5.412844e-01,9.942277e+00,0.000000e+00,9.945955e+00,0.000000e+00,9.942277e+00,0.000000e+00,9.769106e+00,0.000000e+00,9.783822e+00,0.000000e+00,9.769106e+00,0.000000e+00,5.412844e-01,1.000000e+00,5.915254e+01,4.226361e-01
2.185000e+00,5.423341e-01,9.942520e+00,0.000000e+00,9.946183e+00,0.000000e+00,9.942520e+00,0.000000e+00,9.770080e+00,0.000000e+00,9.784734e+00,0.000000e+00,9.770080e+00,0.000000e+00,5.423341e-01,1.000000e+00,5.915612e+01,4.226106e-01
2.190000e+00,5.433790e-01,9.942762e+00,0.000000e+00,9.946410e+00,0.000000e+00,9.942762e+00,0.000000e+00,9.771046e+00,0.000000e+00,9.785638e+00,0.000000e+00,9.771046e+00,0.000000e+00,5.433790e-01,1.000000e+00,5.915966e+01,4.225852e-01
2.195000e+00,5.444191e-01,9.943001e+00,0.000000e+00,9.946634e+00,0.000000e+00,9.943001e+00,0.000000e+00,9.772004e+00,0.000000e+00,9.786535e+00,0.000000e+00,9.772004e+00,0.000000e+00,5.444191e-01,1.000000e+00,5.916318e+01,4.225601e-01
2.200000e+00,5.454545e-01,9.943239e+00,0.000000e+00,9.946856e+00,0.000000e+00,9.943239e+00,0.000000e+00,9.772954e+00,0.000000e+00,9.787425e+00,0.000000e+00,9.772954e+00,0.000000e+00,5.454545e-01,1.000000e+00,5.916667e+01,4.225352e-01
2.205000e+00,5.464853e-01,9.943474e+00,0.000000e+00,9.947077e+00,0.000000e+00,9.943474e+00,0.000000e+00,9.773896e+00,0.000000e+00,9.788307e+00,0.000000e+00,9.773896e+00,0.000000e+00,5.464853e-01,1.000000e+00,5.917012e+01,4.225105e-01
2.210000e+00,5.475113e-01,9.943708e+00,0.000000e+00,9.947295e+00,0.000000e+00,9.943708e+00,0.000000e+00,9.774831e+00,0.000000e+00,9.789182e+00,0.000000e+00,9.774831e+00,0.000000e+00,5.475113e-01,1.000000e+00,5.917355e+01,4.224860e-01
2.215000e+00,5.485327e-01,9.943939e+00,0.000000e+00,9.947512e+00,0.000000e+00,9.943939e+00,0.000000e+00,9.775757e+00,0.000000e+00,9.790049e+00,0.000000e+00,9.775757e+00,0.000000e+00,5.485327e-01,1.000000e+00,5.917695e+01,4.224618e-01
2.220000e+00,5.495496e-01,9.944169e+00,0.000000e+00,9.947727e+00,0.000000e+00,9.944169e+00,0.000000e+00,9.776676e+00,0.000000e+00,9.790910e+00,0.000000e+00,9.776676e+00,0.000000e+00,5.495496e-01,1.000000e+00,5.918033e+01,4.224377e-01
2.225000e+00,5.505618e-01,9.944397e+00,0.000000e+00,9.947941e+00,0.000000e+00,9.944397e+00,0.000000e+00,9.777588e+00,0.000000e+00,9.791763e+00,0.000000e+00,9.777588e+00,0.000000e+00,5.505618e-01,1.000000e+00,5.918367e+01,4.224138e-01
2.230000e+00,5.515695e-01,9.944623e+00,0.000000e+00,9.948152e+00,0.000000e+00,9.944623e+00,0.000000e+00,9.778492e+00,0.000000e+00,9.792610e+00,0.000000e+00,9.778492e+00,0.000000e+00,5.515695e-01,1.000000e+00,5.918699e+01,4.223901e-01
2.235000e+00,5.525727e-01,9.944847e+00,0.000000e+00,9.948362e+00,0.000000e+00,9.944847e+00,0.000000e+00,9.779389e+00,0.000000e+00,9.793449e+00,0.000000e+00,9.779389e+00,0.000000e+00,5.525727e-01,1.000000e+00,5.919028e+01,4.223666e-01
2.240000e+00,5.535714e-01,9.945070e+00,0.000000e+00,9.948571e+00,0.000000e+00,9.945070e+00,0.000000e+00,9.780278e+00,0.000000e+00,9.794282e+00,0.000000e+00,9.780278e+00,0.000000e+00,5.535714e-01,1.000000e+00,5.919355e+01,4.223433e-01
2.245000e+00,5.545657e-01,9.945290e+00,0.000000e+00,9.948777e+00,0.000000e+00,9.945290e+00,0.000000e+00,9.781161e+00,0.000000e+00,9.795108e+00,0.000000e+00,9.781161e+00,0.000000e+00,5.545657e-01,1.000000e+00,5.919679e+01,4.223202e-01
2.250000e+00,5.555556e-01,9.945509e+00,0.000000e+00,9.948982e+00,0.000000e+00,9.945509e+00,0.000000e+00,9.782036e+00,0.000000e+00,9.795928e+00,0.000000e+00,9.782036e+00,0.000000e+00,5.555556e-01,1.000000e+00,5.920000e+01,4.222973e-01
2.255000e+00,5.565410e-01,9.945726e+00,0.000000e+00,9.949185e+00,0.000000e+00,9.945726e+00,0.000000e+00,9.782904e+00,0.000000e+00,9.796741e+00,0.000000e+00,9.782904e+00,0.000000e+00,5.565410e-01,1.000000e+00,5.920319e+01,4.222746e-01
2.260000e+00,5.575221e-01,9.945941e+00,0.000000e+00,9.949387e+00,0.000000e+00,9.945941e+00,0.000000e+00,9.783766e+00,0.000000e+00,9.797547e+00,0.000000e+00,9.783766e+00,0.000000e+00,5.575221e-01,1.000000e+00,5.920635e+01,4.222520e-01
2.265000e+00,5.584989e-01,9.946155e+00,0.000000e+00,9.949587e+00,0.000000e+00,9.946155e+00,0.000000e+00,9.784621e+00,0.000000e+00,9.798348e+00,0.000000e+00,9.784621e+00,0.000000e+00,5.584989e-01,1.000000e+00,5.920949e+01,4.222296e-01
2.270000e+00,5.594714e-01,9.946367e+00,0.000000e+00,9.949785e+00,0.000000e+00,9.946367e+00,0.000000e+00,9.785469e+00,0.000000e+00,9.799142e+00,0.000000e+00,9.785469e+00,0.000000e+00,5.594714e-01,1.000000e+00,5.921260e+01,4.222074e-01
2.275000e+00,5.604396e-01,9.946577e+00,0.000000e+00,9.949982e+00,0.000000e+00,9.946577e+00,0.000000e+00,9.786310e+00,0.000000e+00,9.799929e+00,0.000000e+00,9.786310e+00,0.000000e+00,5.604396e-01,1.000000e+00,5.921569e+01,4.221854e-01
2.280000e+00,5.614035e-01,9.946786e+00,0.000000e+00,9.950178e+00,0.000000e+00,9.946786e+00,0.000000e+00,9.787145e+00,0.000000e+00,9.800711e+00,0.000000e+00,9.787145e+00,0.000000e+00,5.614035e-01,1.000000e+00,5.921875e+01,4.221636e-01
2.285000e+00,5.623632e-01,9.946993e+00,0.000000e+00,9.950372e+00,0.000000e+00,9.946993e+00,0.000000e+00,9.787973e+00,0.000000e+00,9.801486e+00,0.000000e+00,9.787973e+00,0.000000e+00,5.623632e-01,1.000000e+00,5.922179e+01,4.221419e-01
2.290000e+00,5.633188e-01,9.947199e+00,0.000000e+00,9.950564e+00,0.000000e+00,9.947199e+00,0.000000e+00,9.788795e+00,0.000000e+00,9.802256e+00,0.000000e+00,9.788795e+00,0.000000e+00,5.633188e-01,1.000000e+00,5.922481e+01,4.221204e-01
2.295000e+00,5.642702e-01,9.947403e+00,0.000000e+00,9.950755e+00,0.000000e+00,9.947403e+00,0.000000e+00,9.789610e+00,0.000000e+00,9.803019e+00,0.000000e+00,9.789610e+00,0.000000e+00,5.642702e-01,1.000000e+00,5.922780e+01,4.220991e-01
2.300000e+00,5.652174e-01,9.947605e+00,0.000000e+00,9.950944e+00,0.000000e+00,9.947605e+00,0.000000e+00,9.790419e+00,0.000000e+00,9.803777e+00,0.000000e+00,9.790419e+00,0.000000e+00,5.652174e-01,1.000000e+00,5.923077e+01,4.220779e-01
2.305000e+00,5.661605e-01,9.947806e+00,0.000000e+00,9.951132e+00,0.000000e+00,9.947806e+00,0.000000e+00,9.791222e+00,0.000000e+00,9.804529e+00,0.000000e+00,9.791222e+00,0.000000e+00,5.661605e-01,1.000000e+00,5.923372e+01,4.220569e-01
2.310000e+00,5.670996e-01,9.948005e+00,0.000000e+00,9.951319e+00,0.000000e+00,9.948005e+00,0.000000e+00,9.792019e+00,0.000000e+00,9.805275e+00,0.000000e+00,9.792019e+00,0.000000e+00,5.670996e-01,1.000000e+00,5.923664e+01,4.220361e-01
2.315000e+00,5.680346e-01,9.948202e+00,0.000000e+00,9.951504e+00,0.000000e+00,9.948202e+00,0.000000e+00,9.792810e+00,0.000000e+00,9.806015e+00,0.000000e+00,9.792810e+00,0.000000e+00,5.680346e-01,1.000000e+00,5.923954e+01,4.220154e-01
2.320000e+00,5.689655e-01,9.948399e+00,0.000000e+00,9.951687e+00,0.000000e+00,9.948399e+00,0.000000e+00,9.793595e+00,0.000000e+00,9.806750e+00,0.000000e+00,9.793595e+00,0.000000e+00,5.689655e-01,1.000000e+00,5.924242e+01,4.219949e-01
2.325000e+00,5.698925e-01,9.948593e+00,0.000000e+00,9.951870e+00,0.000000e+00,9.948593e+00,0.000000e+00,9.794374e+00,0.000000e+00,9.807479e+00,0.000000e+00,9.794374e+00,0.000000e+00,5.698925e-01,1.000000e+00,5.924528e+01,4.219745e-01
2.330000e+00,5.708155e-01,9.948787e+00,0.000000e+00,9.952051e+00,0.000000e+00,9.948787e+00,0.000000e+00,9.795147e+00,0.000000e+00,9.808203e+00,0.000000e+00,9.795147e+00,0.000000e+00,5.708155e-01,1.000000e+00,5.924812e+01,4.219543e-01
2.335000e+00,5.717345e-01,9.948978e+00,0.000000e+00,9.952230e+00,0.000000e+00,9.948978e+00,0.000000e+00,9.795914e+00,0.000000e+00,9.808921e+00,0.000000e+00,9.795914e+00,0.000000e+00,5.717345e-01,1.000000e+00,5.925094e+01,4.219343e-01
2.340000e+00,5.726496e-01,9.949169e+00,0.000000e+00,9.952409e+00,0.000000e+00,9.949169e+00,0.000000e+00,9.796675e+00,0.000000e+00,9.809634e+00,0.000000e+00,9.796675e+00,0.000000e+00,5.726496e-01,1.000000e+00,5.925373e+01,4.219144e-01
2.345000e+00,5.735608e-01,9.949358e+00,0.000000e+00,9.952585e+00,0.000000e+00,9.949358e+00,0.000000e+00,9.797431e+00,0.000000e+00,9.810342e+00,0.000000e+00,9.797431e+00,0.000000e+00,5.735608e-01,1.000000e+00,5.925651e+01,4.218946e-01
2.350000e+00,5.744681e-01,9.949545e+00,0.000000e+00,9.952761e+00,0.000000e+00,9.949545e+00,0.000000e+00,9.798182e+00,0.000000e+00,9.811044e+00,0.000000e+00,9.798182e+00,0.000000e+00,5.744681e-01,1.000000e+00,5.925926e+01,4.218750e-01
2.355000e+00,5.753716e-01,9.949732e+00,0.000000e+00,9.952935e+00,0.000000e+00,9.949732e+00,0.000000e+00,9.798926e+00,0.000000e+00,9.811742e+00,0.000000e+00,9.798926e+00,0.000000e+00,5.753716e-01,1.000000e+00,5.926199e+01,4.218555e-01
